word,color,congruent,corrAns,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp_time.keys,resp_time.corr,resp_time.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,Session,Participant,
red,red,1,left,0,0,0,0,,,,,left,1,1.93108730949,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
green,green,1,down,0,1,1,2,,,,,down,1,1.0666038054,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
green,red,0,left,0,2,2,8,,,,,left,1,2.0324069527,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
green,green,1,down,0,3,3,3,,,,,down,1,0.801032884978,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
red,green,0,down,0,4,4,7,,,,,down,1,1.25853716442,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
red,red,1,left,0,5,5,1,,,,,left,1,0.835648317821,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
red,green,0,down,0,6,6,6,,,,,down,1,0.544006268959,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
blue,blue,1,right,0,7,7,4,,,,,right,1,0.606283702888,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
blue,green,0,down,0,8,8,10,,,,,down,1,0.976631347556,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
blue,red,0,left,0,9,9,11,,,,,left,1,0.670413510874,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
green,blue,0,right,0,10,10,9,,,,,right,1,1.01882718969,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
blue,blue,1,right,0,11,11,5,,,,,right,1,0.69174727425,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
red,red,1,left,1,0,12,1,,,,,left,1,0.616283667274,,,2018_Jul_20_1405,60.1670032995,Stroop,pre,1003,
