block	trial	stimulus	signal	correct	respons	rt	re	ssd
1	52	1	1	0	1	708	0	850
1	53	1	0	2	1	744	0	0
1	54	1	1	2	0	0	0	800
1	55	1	1	0	1	578	0	850
1	56	1	0	2	1	966	11	0
1	57	1	0	2	1	1051	0	0
1	58	2	0	2	2	992	0	0
1	59	1	0	2	1	812	10	0
1	60	2	0	2	2	953	0	0
1	61	2	1	2	0	0	0	800
1	62	1	0	2	1	1138	0	0
1	63	2	1	0	2	807	0	850
2	0	2	0	2	2	791	0	0
2	1	2	1	0	2	772	0	800
2	2	1	0	2	1	665	0	0
2	3	1	0	2	1	869	11	0
2	4	1	0	2	1	570	0	0
2	5	2	0	2	2	542	0	0
2	6	2	0	2	2	635	0	0
2	7	1	1	0	1	824	0	750
2	8	2	1	2	0	0	0	700
2	9	2	1	0	2	777	0	750
2	10	2	0	2	2	1174	0	0
2	11	1	0	0	0	0	0	0
2	12	2	0	2	2	903	11	0
2	13	2	0	0	0	0	0	0
2	14	2	0	2	2	529	0	0
2	15	1	1	0	1	773	9	700
2	16	1	0	2	1	1250	13	0
2	17	1	0	2	1	1191	0	0
2	18	1	1	2	0	0	0	650
2	19	2	1	0	2	536	0	700
2	20	1	0	2	1	933	0	0
2	21	1	0	2	1	929	0	0
2	22	1	0	2	1	766	0	0
2	23	1	0	2	1	1075	0	0
2	24	2	0	2	2	1008	0	0
2	25	2	0	2	2	1036	0	0
2	26	1	0	2	1	769	0	0
2	27	2	0	2	2	1077	0	0
2	28	1	0	0	0	0	0	0
2	29	1	0	2	1	975	0	0
2	30	2	0	2	2	612	0	0
2	31	2	0	2	2	872	0	0
2	32	1	1	0	1	685	9	650
2	33	1	1	2	0	0	0	600
2	34	2	0	2	2	542	0	0
2	35	2	1	2	0	0	0	650
2	36	2	0	2	2	840	0	0
2	37	1	0	2	1	916	0	0
2	38	2	0	2	2	881	0	0
2	39	1	1	0	1	726	0	700
2	40	2	1	2	0	0	0	650
2	41	2	0	2	2	791	0	0
2	42	1	0	2	1	1116	11	0
2	43	1	0	2	1	881	9	0
2	44	2	0	2	2	1085	0	0
2	45	1	0	2	1	826	11	0
2	46	1	1	0	1	767	0	700
2	47	2	0	2	2	843	9	0
2	48	2	1	2	0	0	0	650
2	49	1	1	0	1	845	9	700
2	50	1	0	2	1	953	10	0
2	51	1	0	2	1	902	0	0
2	52	1	0	2	1	1035	0	0
2	53	2	0	2	2	943	0	0
2	54	2	0	2	2	1076	0	0
2	55	1	0	2	1	1169	0	0
2	56	1	0	2	1	1037	0	0
2	57	2	0	2	2	1146	0	0
2	58	2	0	2	2	999	11	0
2	59	2	0	2	2	899	0	0
2	60	2	1	2	0	0	0	650
2	61	1	0	2	1	805	0	0
2	62	2	0	2	2	882	0	0
2	63	1	0	2	1	982	0	0
