170.0124 	EXP 	hint: autoDraw = False
170.0124 	EXP 	stimuli: color = u'red (named)'
170.0124 	EXP 	stimuli: text = u'green'
170.0124 	EXP 	hint: autoDraw = True
170.4817 	EXP 	stimuli: autoDraw = True
171.5319 	DATA 	Keypress: left
171.5364 	EXP 	New trial (rep=0, index=13): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
171.5486 	EXP 	stimuli: autoDraw = False
171.5486 	EXP 	hint: autoDraw = False
171.5486 	EXP 	stimuli: color = u'green (named)'
171.5486 	EXP 	stimuli: text = u'green'
171.5486 	EXP 	hint: autoDraw = True
172.0630 	EXP 	stimuli: autoDraw = True
172.9960 	DATA 	Keypress: down
173.0005 	EXP 	New trial (rep=0, index=14): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
173.0525 	EXP 	stimuli: autoDraw = False
173.0525 	EXP 	hint: autoDraw = False
173.0525 	EXP 	stimuli: color = u'blue (named)'
173.0525 	EXP 	stimuli: text = u'blue'
173.0525 	EXP 	hint: autoDraw = True
173.5277 	EXP 	stimuli: autoDraw = True
174.3166 	DATA 	Keypress: right
