301.7072 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
301.8228 	EXP 	stimuli: autoDraw = False
301.8228 	EXP 	hint: autoDraw = False
301.8228 	EXP 	stimuli: color = u'green (named)'
301.8228 	EXP 	stimuli: text = u'green'
301.8228 	EXP 	hint: autoDraw = True
302.2295 	EXP 	stimuli: autoDraw = True
302.7632 	DATA 	Keypress: down
302.7723 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
302.8677 	EXP 	stimuli: autoDraw = False
302.8677 	EXP 	hint: autoDraw = False
302.8677 	EXP 	stimuli: color = u'red (named)'
302.8677 	EXP 	stimuli: text = u'red'
302.8677 	EXP 	hint: autoDraw = True
303.2953 	EXP 	stimuli: autoDraw = True
303.8347 	DATA 	Keypress: left
303.8531 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
303.8664 	EXP 	stimuli: autoDraw = False
303.8664 	EXP 	hint: autoDraw = False
303.8664 	EXP 	stimuli: color = u'red (named)'
303.8664 	EXP 	stimuli: text = u'red'
303.8664 	EXP 	hint: autoDraw = True
304.3762 	EXP 	stimuli: autoDraw = True
304.8829 	DATA 	Keypress: left
304.9013 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
305.0166 	EXP 	stimuli: autoDraw = False
305.0166 	EXP 	hint: autoDraw = False
305.0166 	EXP 	stimuli: color = u'green (named)'
305.0166 	EXP 	stimuli: text = u'green'
305.0166 	EXP 	hint: autoDraw = True
305.4256 	EXP 	stimuli: autoDraw = True
305.9652 	DATA 	Keypress: down
305.9839 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
306.0914 	EXP 	stimuli: autoDraw = False
306.0914 	EXP 	hint: autoDraw = False
306.0914 	EXP 	stimuli: color = u'blue (named)'
306.0914 	EXP 	stimuli: text = u'blue'
306.0914 	EXP 	hint: autoDraw = True
306.5074 	EXP 	stimuli: autoDraw = True
307.0409 	DATA 	Keypress: right
307.0504 	EXP 	New trial (rep=0, index=10): OrderedDict([('word', u'blue'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
307.0636 	EXP 	stimuli: autoDraw = False
307.0636 	EXP 	hint: autoDraw = False
307.0636 	EXP 	stimuli: color = u'green (named)'
307.0636 	EXP 	stimuli: text = u'blue'
307.0636 	EXP 	hint: autoDraw = True
307.5719 	EXP 	stimuli: autoDraw = True
308.1396 	DATA 	Keypress: down
308.1487 	EXP 	New trial (rep=0, index=11): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
308.2618 	EXP 	stimuli: autoDraw = False
308.2618 	EXP 	hint: autoDraw = False
308.2618 	EXP 	stimuli: color = u'green (named)'
308.2618 	EXP 	stimuli: text = u'green'
308.2618 	EXP 	hint: autoDraw = True
308.6712 	EXP 	stimuli: autoDraw = True
309.1110 	DATA 	Keypress: down
309.1294 	EXP 	New trial (rep=0, index=12): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
309.1423 	EXP 	stimuli: autoDraw = False
309.1423 	EXP 	hint: autoDraw = False
309.1423 	EXP 	stimuli: color = u'green (named)'
309.1423 	EXP 	stimuli: text = u'green'
309.1423 	EXP 	hint: autoDraw = True
309.6524 	EXP 	stimuli: autoDraw = True
309.9699 	DATA 	Keypress: down
309.9789 	EXP 	New trial (rep=0, index=13): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
310.0822 	EXP 	stimuli: autoDraw = False
310.0822 	EXP 	hint: autoDraw = False
310.0822 	EXP 	stimuli: color = u'blue (named)'
310.0822 	EXP 	stimuli: text = u'blue'
310.0822 	EXP 	hint: autoDraw = True
310.5027 	EXP 	stimuli: autoDraw = True
311.0850 	DATA 	Keypress: right
311.0941 	EXP 	New trial (rep=0, index=14): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
311.1069 	EXP 	stimuli: autoDraw = False
311.1069 	EXP 	hint: autoDraw = False
311.1069 	EXP 	stimuli: color = u'blue (named)'
311.1069 	EXP 	stimuli: text = u'blue'
311.1069 	EXP 	hint: autoDraw = True
311.6163 	EXP 	stimuli: autoDraw = True
311.9843 	DATA 	Keypress: right
311.9934 	EXP 	New trial (rep=0, index=15): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
312.1141 	EXP 	stimuli: autoDraw = False
312.1141 	EXP 	hint: autoDraw = False
