RUUU,RRUU,RRRU,UUUR,UURR,URRR,RURU,URUR,URRU,UUUU,UP1,UP2,UP3,UP4,SW1,SW2,SW3,SW4,errors
6.19587142857,6.705,6.1912,7.77293333333,7.40423333333,9.90906666667,14.84302,16.733225,14.0448,4.70571818182,7.5854,12.6979740741,6.92374615385,4.70571818182,5.62326923077,8.05268,14.44391,16.733225,7
