RUUU,6.4597, 8.4673, 10.0949
RRUU,5.7948, 5.0934, 4.2115
RRRU,9.5522, 3.4251, 7.1639, 6.8953, 11.8619, 8.79
UUUR,11.5973, 15.8899, 5.6308, 19.0605, 7.5658
UURR,7.599, 7.6405, 7.5465, 5.7892, 8.0451, 11.9761, 26.541
URRR,13.089, 10.4563, 8.5598, 12.7144, 6.1231
RURU,12.709, 13.4893, 9.111, 10.2961
URUR,8.5346, 8.8804, 19.2755, 10.8898, 18.6433, 7.846, 5.6127, 8.601
URRU,10.1693
UUUU,9.2952, 11.9979, 7.1566, 5.2343, 7.2377, 13.5538, 6.9316, 4.4383, 4.9005, 3.5164, 4.7033, 4.8433
UP1,13.089, 10.4563, 9.5522, 3.4251, 7.1639, 8.5598, 6.8953, 12.7144, 6.1231, 11.8619, 8.79
UP2,8.5346, 7.599, 12.709, 10.1693, 7.6405, 7.5465, 5.7892, 5.7948, 8.8804, 19.2755, 8.0451, 13.4893, 9.111, 10.2961, 10.8898, 18.6433, 11.9761, 26.541, 5.0934, 7.846, 5.6127, 4.2115, 8.601
UP3,11.5973, 6.4597, 15.8899, 5.6308, 19.0605, 8.4673, 10.0949, 7.5658
UP4,9.2952, 11.9979, 7.1566, 5.2343, 7.2377, 13.5538, 6.9316, 4.4383, 4.9005, 3.5164, 4.7033, 4.8433
SW1,9.2952, 6.4597, 11.9979, 9.5522, 7.1566, 5.2343, 3.4251, 7.2377, 5.7948, 7.1639, 8.4673, 13.5538, 6.8953, 10.0949, 11.8619, 8.79, 6.9316, 5.0934, 4.4383, 4.2115, 4.9005, 3.5164, 4.7033, 4.8433
SW2,11.5973, 13.089, 7.599, 10.4563, 7.6405, 7.5465, 5.7892, 8.0451, 15.8899, 5.6308, 19.0605, 8.5598, 12.7144, 7.5658, 6.1231, 11.9761, 26.541
SW3,12.709, 10.1693, 13.4893, 9.111, 10.2961
SW4,8.5346, 8.8804, 19.2755, 10.8898, 18.6433, 7.846, 5.6127, 8.601
