RUUU,RRUU,RRRU,UUUR,UURR,URRR,RURU,URUR,URRU,UUUU,UP1,UP2,UP3,UP4,SW1,SW2,SW3,SW4,errors
7.6825,4.67528571429,3.36417142857,6.26642857143,6.13388571429,6.34597142857,12.080575,10.43609,8.18371428571,4.62046923077,4.85507142857,8.16095428571,6.97446428571,4.62046923077,5.00352352941,6.24876190476,9.60075454545,10.43609,2
