RUUU,3.9774, 1.6749, 2.0488, 2.1448, 3.0249, 1.9444, 2.1386
RRUU,1.9871, 2.4122, 3.8753, 2.8921, 3.2486, 1.4779, 1.8056
RRRU,2.9589, 1.7812, 3.3034, 2.2239, 2.2285, 2.5467, 1.7891
UUUR,2.7377, 3.7767, 3.9374, 3.927, 4.0909, 2.5479, 3.0831
UURR,2.2115, 2.8224, 2.3844, 5.2979, 2.8752, 2.587, 5.4111
URRR,2.5771, 2.4021, 2.4458, 6.1818, 1.4596, 2.9953, 2.5327
RURU,4.2176, 4.8655, 6.6822, 3.4359, 3.1187, 2.3515, 5.1022
URUR,5.029, 3.9649, 5.7007, 4.8546, 4.2309, 3.957, 3.4745, 2.6709, 2.6345, 2.8943
URRU,2.9812, 3.9747, 2.7621, 6.9991, 3.1263, 4.054, 3.9154
UUUU,1.5605, 2.7293, 2.5791, 1.9548, 1.5118, 1.3251, 1.6774, 2.1881, 1.9428, 1.1762, 2.3172, 1.819, 1.1937, 2.4955
UP1,2.9589, 1.7812, 3.3034, 2.2239, 2.5771, 2.4021, 2.2285, 2.4458, 6.1818, 1.4596, 2.9953, 2.5327, 2.5467, 1.7891
UP2,1.9871, 2.9812, 2.2115, 2.8224, 3.9747, 5.029, 3.9649, 2.4122, 2.3844, 5.2979, 4.2176, 4.8655, 2.8752, 2.587, 3.8753, 5.4111, 2.7621, 2.8921, 6.6822, 5.7007, 4.8546, 3.2486, 3.4359, 6.9991, 3.1263, 4.2309, 3.957, 3.4745, 2.6709, 1.4779, 1.8056, 2.6345, 2.8943, 4.054, 3.9154, 3.1187, 2.3515, 5.1022
UP3,2.7377, 3.9774, 1.6749, 3.7767, 2.0488, 2.1448, 3.9374, 3.0249, 3.927, 4.0909, 1.9444, 2.1386, 2.5479, 3.0831
UP4,1.5605, 2.7293, 2.5791, 1.9548, 1.5118, 1.3251, 1.6774, 2.1881, 1.9428, 1.1762, 2.3172, 1.819, 1.1937, 2.4955
SW1,1.9871, 2.9589, 1.7812, 1.5605, 3.3034, 2.7293, 2.4122, 2.2239, 2.5791, 3.9774, 1.9548, 2.2285, 3.8753, 1.5118, 1.6749, 2.8921, 3.2486, 1.3251, 2.5467, 2.0488, 1.7891, 2.1448, 1.6774, 1.4779, 1.8056, 3.0249, 2.1881, 1.9428, 1.9444, 2.1386, 1.1762, 2.3172, 1.819, 1.1937, 2.4955
SW2,2.7377, 2.2115, 2.8224, 2.3844, 5.2979, 2.8752, 2.5771, 2.587, 2.4021, 2.4458, 6.1818, 1.4596, 5.4111, 2.9953, 2.5327, 3.7767, 3.9374, 3.927, 4.0909, 2.5479, 3.0831
SW3,2.9812, 3.9747, 4.2176, 4.8655, 2.7621, 6.6822, 3.4359, 6.9991, 3.1263, 4.054, 3.9154, 3.1187, 2.3515, 5.1022
SW4,5.029, 3.9649, 5.7007, 4.8546, 4.2309, 3.957, 3.4745, 2.6709, 2.6345, 2.8943
