RUUU,RRUU,RRRU,UUUR,UURR,URRR,RURU,URUR,URRU,UUUU,UP1,UP2,UP3,UP4,SW1,SW2,SW3,SW4,errors
8.26176,4.67002,3.21588571429,6.58138571429,4.62965714286,6.6399,12.9585142857,11.9648777778,15.3068285714,4.38005714286,4.92789285714,10.3228285714,7.28154166667,4.38005714286,4.79002903226,5.95031428571,14.1326714286,11.9648777778,2
