175.6582 	EXP 	stimuli: color = u'red (named)'
175.6582 	EXP 	stimuli: text = u'red'
175.6582 	EXP 	hint: autoDraw = True
176.1686 	EXP 	stimuli: autoDraw = True
176.7351 	DATA 	Keypress: left
176.7885 	EXP 	stimuli: autoDraw = False
176.7885 	EXP 	hint: autoDraw = False
176.7885 	EXP 	msgFeedback: text = 'Correct! RT=0.567'
176.7885 	EXP 	msgFeedback: autoDraw = True
178.2333 	EXP 	New trial (rep=1, index=2): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
178.2491 	EXP 	msgFeedback: autoDraw = False
178.2491 	EXP 	msgFeedback: autoDraw = False
178.2491 	EXP 	stimuli: color = u'green (named)'
178.2491 	EXP 	stimuli: text = u'red'
178.2491 	EXP 	hint: autoDraw = True
178.7653 	EXP 	stimuli: autoDraw = True
179.4983 	DATA 	Keypress: down
179.5530 	EXP 	stimuli: autoDraw = False
179.5530 	EXP 	hint: autoDraw = False
179.5530 	EXP 	msgFeedback: text = 'Correct! RT=0.733'
179.5530 	EXP 	msgFeedback: autoDraw = True
180.9979 	EXP 	New trial (rep=1, index=3): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
181.0335 	EXP 	msgFeedback: autoDraw = False
181.0335 	EXP 	msgFeedback: autoDraw = False
181.0335 	EXP 	stimuli: color = u'green (named)'
181.0335 	EXP 	stimuli: text = u'green'
181.0335 	EXP 	hint: autoDraw = True
181.5287 	EXP 	stimuli: autoDraw = True
182.0123 	DATA 	Keypress: down
182.0602 	EXP 	stimuli: autoDraw = False
182.0602 	EXP 	hint: autoDraw = False
182.0602 	EXP 	msgFeedback: text = 'Correct! RT=0.484'
182.0602 	EXP 	msgFeedback: autoDraw = True
183.5103 	EXP 	New trial (rep=1, index=4): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
183.5320 	EXP 	msgFeedback: autoDraw = False
183.5320 	EXP 	msgFeedback: autoDraw = False
183.5320 	EXP 	stimuli: color = u'green (named)'
183.5320 	EXP 	stimuli: text = u'red'
183.5320 	EXP 	hint: autoDraw = True
184.0417 	EXP 	stimuli: autoDraw = True
184.6081 	DATA 	Keypress: down
184.6573 	EXP 	stimuli: autoDraw = False
184.6573 	EXP 	hint: autoDraw = False
184.6573 	EXP 	msgFeedback: text = 'Correct! RT=0.566'
184.6573 	EXP 	msgFeedback: autoDraw = True
186.1073 	EXP 	New trial (rep=1, index=5): OrderedDict([('word', u'blue'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
186.1378 	EXP 	msgFeedback: autoDraw = False
186.1378 	EXP 	msgFeedback: autoDraw = False
186.1378 	EXP 	stimuli: color = u'green (named)'
186.1378 	EXP 	stimuli: text = u'blue'
186.1378 	EXP 	hint: autoDraw = True
186.6380 	EXP 	stimuli: autoDraw = True
187.3215 	DATA 	Keypress: down
187.3785 	EXP 	stimuli: autoDraw = False
187.3785 	EXP 	hint: autoDraw = False
187.3785 	EXP 	msgFeedback: text = 'Correct! RT=0.684'
187.3785 	EXP 	msgFeedback: autoDraw = True
188.8204 	EXP 	New trial (rep=1, index=6): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
188.8490 	EXP 	msgFeedback: autoDraw = False
188.8490 	EXP 	msgFeedback: autoDraw = False
188.8490 	EXP 	stimuli: color = u'red (named)'
188.8490 	EXP 	stimuli: text = u'red'
188.8490 	EXP 	hint: autoDraw = True
189.3514 	EXP 	stimuli: autoDraw = True
190.0013 	DATA 	Keypress: left
190.0502 	EXP 	stimuli: autoDraw = False
190.0502 	EXP 	hint: autoDraw = False
190.0502 	EXP 	msgFeedback: text = 'Correct! RT=0.650'
190.0502 	EXP 	msgFeedback: autoDraw = True
191.4997 	EXP 	New trial (rep=1, index=7): OrderedDict([('word', u'green'), ('color', u'blue'), ('congruent', 0), ('corrAns', u'right')])
191.5238 	EXP 	msgFeedback: autoDraw = False
191.5238 	EXP 	msgFeedback: autoDraw = False
191.5238 	EXP 	stimuli: color = u'blue (named)'
191.5238 	EXP 	stimuli: text = u'green'
191.5238 	EXP 	hint: autoDraw = True
192.0313 	EXP 	stimuli: autoDraw = True
192.7143 	DATA 	Keypress: right
192.7619 	EXP 	stimuli: autoDraw = False
192.7619 	EXP 	hint: autoDraw = False
192.7619 	EXP 	msgFeedback: text = 'Correct! RT=0.683'
192.7619 	EXP 	msgFeedback: autoDraw = True
194.2136 	EXP 	New trial (rep=1, index=8): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
194.2287 	EXP 	msgFeedback: autoDraw = False
194.2287 	EXP 	msgFeedback: autoDraw = False
194.2287 	EXP 	stimuli: color = u'green (named)'
194.2287 	EXP 	stimuli: text = u'green'
194.2287 	EXP 	hint: autoDraw = True
194.7448 	EXP 	stimuli: autoDraw = True
195.7275 	DATA 	Keypress: down
195.7828 	EXP 	stimuli: autoDraw = False
195.7828 	EXP 	hint: autoDraw = False
195.7828 	EXP 	msgFeedback: text = 'Correct! RT=0.983'
195.7828 	EXP 	msgFeedback: autoDraw = True
197.2260 	EXP 	New trial (rep=1, index=9): OrderedDict([('word', u'green'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
197.2413 	EXP 	msgFeedback: autoDraw = False
197.2413 	EXP 	msgFeedback: autoDraw = False
197.2413 	EXP 	stimuli: color = u'red (named)'
197.2413 	EXP 	stimuli: text = u'green'
197.2413 	EXP 	hint: autoDraw = True
197.7576 	EXP 	stimuli: autoDraw = True
198.3572 	DATA 	Keypress: left
198.4066 	EXP 	stimuli: autoDraw = False
198.4066 	EXP 	hint: autoDraw = False
198.4066 	EXP 	msgFeedback: text = 'Correct! RT=0.600'
198.4066 	EXP 	msgFeedback: autoDraw = True
199.8564 	EXP 	New trial (rep=1, index=10): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
199.8809 	EXP 	msgFeedback: autoDraw = False
199.8809 	EXP 	msgFeedback: autoDraw = False
199.8809 	EXP 	stimuli: color = u'blue (named)'
199.8809 	EXP 	stimuli: text = u'blue'
199.8809 	EXP 	hint: autoDraw = True
200.3875 	EXP 	stimuli: autoDraw = True
201.1870 	DATA 	Keypress: right
201.2478 	EXP 	stimuli: autoDraw = False
201.2478 	EXP 	hint: autoDraw = False
201.2478 	EXP 	msgFeedback: text = 'Correct! RT=0.800'
201.2478 	EXP 	msgFeedback: autoDraw = True
202.6851 	EXP 	New trial (rep=1, index=11): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
202.7012 	EXP 	msgFeedback: autoDraw = False
202.7012 	EXP 	msgFeedback: autoDraw = False
202.7012 	EXP 	stimuli: color = u'blue (named)'
202.7012 	EXP 	stimuli: text = u'blue'
202.7012 	EXP 	hint: autoDraw = True
203.2172 	EXP 	stimuli: autoDraw = True
203.9500 	DATA 	Keypress: right
204.0059 	EXP 	stimuli: autoDraw = False
204.0059 	EXP 	hint: autoDraw = False
204.0059 	EXP 	msgFeedback: text = 'Correct! RT=0.733'
204.0059 	EXP 	msgFeedback: autoDraw = True
205.5827 	EXP 	msgFeedback: autoDraw = False
205.5827 	EXP 	msgFeedback: autoDraw = False
205.5827 	EXP 	text: autoDraw = True
212.2229 	DATA 	Keypress: space
212.2739 	EXP 	Imported conditions.xlsx as conditions, 45 conditions, 4 params
212.2756 	EXP 	Created sequence: random, trialTypes=45, nReps=4, seed=None
212.2768 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
212.2863 	EXP 	text: autoDraw = False
212.2863 	EXP 	stimuli: color = u'blue (named)'
212.2863 	EXP 	stimuli: text = u'blue'
212.2863 	EXP 	hint: autoDraw = True
212.8048 	EXP 	stimuli: autoDraw = True
213.7377 	DATA 	Keypress: right
213.7414 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', u'blue'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
213.7536 	EXP 	stimuli: autoDraw = False
213.7536 	EXP 	hint: autoDraw = False
213.7536 	EXP 	stimuli: color = u'red (named)'
213.7536 	EXP 	stimuli: text = u'blue'
213.7536 	EXP 	hint: autoDraw = True
214.2694 	EXP 	stimuli: autoDraw = True
215.0693 	DATA 	Keypress: left
215.0723 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
215.1027 	EXP 	stimuli: autoDraw = False
215.1027 	EXP 	hint: autoDraw = False
215.1027 	EXP 	stimuli: color = u'red (named)'
215.1027 	EXP 	stimuli: text = u'red'
215.1027 	EXP 	hint: autoDraw = True
215.6005 	EXP 	stimuli: autoDraw = True
216.3342 	DATA 	Keypress: left
216.3372 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
216.3501 	EXP 	stimuli: autoDraw = False
216.3501 	EXP 	hint: autoDraw = False
216.3501 	EXP 	stimuli: color = u'red (named)'
216.3501 	EXP 	stimuli: text = u'red'
216.3501 	EXP 	hint: autoDraw = True
216.8658 	EXP 	stimuli: autoDraw = True
217.8489 	DATA 	Keypress: left
217.8521 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
217.8920 	EXP 	stimuli: autoDraw = False
217.8920 	EXP 	hint: autoDraw = False
217.8920 	EXP 	stimuli: color = u'green (named)'
217.8920 	EXP 	stimuli: text = u'green'
217.8920 	EXP 	hint: autoDraw = True
218.3807 	EXP 	stimuli: autoDraw = True
219.1810 	DATA 	Keypress: down
219.1843 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', u'blue'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
219.2206 	EXP 	stimuli: autoDraw = False
219.2206 	EXP 	hint: autoDraw = False
219.2206 	EXP 	stimuli: color = u'red (named)'
219.2206 	EXP 	stimuli: text = u'blue'
219.2206 	EXP 	hint: autoDraw = True
219.7128 	EXP 	stimuli: autoDraw = True
220.4135 	DATA 	Keypress: left
220.4295 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', u'red'), ('color', u'blue'), ('congruent', 0), ('corrAns', u'right')])
220.4508 	EXP 	stimuli: autoDraw = False
220.4508 	EXP 	hint: autoDraw = False
220.4508 	EXP 	stimuli: color = u'blue (named)'
220.4508 	EXP 	stimuli: text = u'red'
