RUUU,6.8473, 5.5194, 7.2844, 6.0939, 6.5228, 6.5879, 4.5154
RRUU,6.7956, 7.444, 5.8754
RRRU,5.2674, 14.0079, 3.8156, 4.9925, 2.8726
UUUR,9.1435, 6.7586, 6.7011, 5.5614, 11.2593, 7.2137
UURR,5.1852, 8.4597, 11.1841, 4.0354, 10.3711, 5.1899
URRR,16.2272, 4.4196, 9.0804
RURU,11.9116, 7.9877, 20.1311, 14.0965, 20.0882
URUR,10.9757, 13.2465, 24.2723, 13.5405, 9.7264, 20.6688, 5.3631, 36.0725
URRU,8.5109, 11.8126, 15.5425, 22.3754, 11.9826
UUUU,5.5644, 3.8844, 4.7835, 4.5951, 12.919, 5.9749, 3.1501, 4.0772, 2.498, 2.5287, 1.7876
UP1,5.2674, 16.2272, 14.0079, 3.8156, 4.9925, 2.8726, 4.4196, 9.0804
UP2,11.9116, 7.9877, 6.7956, 5.1852, 20.1311, 8.4597, 14.0965, 20.0882, 11.1841, 4.0354, 10.3711, 10.9757, 13.2465, 24.2723, 5.1899, 8.5109, 7.444, 5.8754, 11.8126, 13.5405, 9.7264, 20.6688, 5.3631, 36.0725, 15.5425, 22.3754, 11.9826
UP3,9.1435, 6.8473, 6.7586, 5.5194, 7.2844, 6.0939, 6.5228, 6.5879, 6.7011, 5.5614, 11.2593, 4.5154, 7.2137
UP4,5.5644, 3.8844, 4.7835, 4.5951, 12.919, 5.9749, 3.1501, 4.0772, 2.498, 2.5287, 1.7876
SW1,6.8473, 6.7956, 5.2674, 5.5194, 7.2844, 5.5644, 6.0939, 6.5228, 14.0079, 3.8156, 6.5879, 3.8844, 4.7835, 7.444, 5.8754, 4.5951, 4.9925, 2.8726, 4.5154, 12.919, 5.9749, 3.1501, 4.0772, 2.498, 2.5287, 1.7876
SW2,9.1435, 6.7586, 5.1852, 8.4597, 11.1841, 4.0354, 16.2272, 10.3711, 6.7011, 5.1899, 5.5614, 11.2593, 7.2137, 4.4196, 9.0804
SW3,11.9116, 7.9877, 20.1311, 14.0965, 20.0882, 8.5109, 11.8126, 15.5425, 22.3754, 11.9826
SW4,10.9757, 13.2465, 24.2723, 13.5405, 9.7264, 20.6688, 5.3631, 36.0725
