42.9257 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
284.4715 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
284.5294 	EXP 	instr: autoDraw = False
284.5294 	EXP 	stimuli: color = u'green (named)'
284.5294 	EXP 	stimuli: text = u'green'
284.5294 	EXP 	hint: autoDraw = True
285.0087 	EXP 	stimuli: autoDraw = True
292.5570 	DATA 	Keypress: down
292.6846 	EXP 	stimuli: autoDraw = False
292.6846 	EXP 	hint: autoDraw = False
292.6846 	EXP 	msgFeedback: text = 'Correct! RT=7.561'
292.6846 	EXP 	msgFeedback: autoDraw = True
294.0731 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
294.1254 	EXP 	msgFeedback: autoDraw = False
294.1254 	EXP 	msgFeedback: autoDraw = False
294.1254 	EXP 	stimuli: color = u'red (named)'
294.1254 	EXP 	stimuli: text = u'red'
294.1254 	EXP 	hint: autoDraw = True
294.6031 	EXP 	stimuli: autoDraw = True
298.2216 	DATA 	Keypress: left
298.3176 	EXP 	stimuli: autoDraw = False
298.3176 	EXP 	hint: autoDraw = False
298.3176 	EXP 	msgFeedback: text = 'Correct! RT=3.619'
298.3176 	EXP 	msgFeedback: autoDraw = True
299.7248 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', u'blue'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
299.7815 	EXP 	msgFeedback: autoDraw = False
299.7815 	EXP 	msgFeedback: autoDraw = False
299.7815 	EXP 	stimuli: color = u'red (named)'
299.7815 	EXP 	stimuli: text = u'blue'
299.7815 	EXP 	hint: autoDraw = True
300.2550 	EXP 	stimuli: autoDraw = True
304.0133 	DATA 	Keypress: left
304.1229 	EXP 	stimuli: autoDraw = False
304.1229 	EXP 	hint: autoDraw = False
304.1229 	EXP 	msgFeedback: text = 'Correct! RT=3.770'
304.1229 	EXP 	msgFeedback: autoDraw = True
305.5266 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
305.5406 	EXP 	msgFeedback: autoDraw = False
305.5406 	EXP 	msgFeedback: autoDraw = False
305.5406 	EXP 	stimuli: color = u'blue (named)'
305.5406 	EXP 	stimuli: text = u'blue'
305.5406 	EXP 	hint: autoDraw = True
306.0566 	EXP 	stimuli: autoDraw = True
309.2605 	DATA 	Keypress: right
309.3835 	EXP 	stimuli: autoDraw = False
309.3835 	EXP 	hint: autoDraw = False
309.3835 	EXP 	msgFeedback: text = 'Correct! RT=3.218'
309.3835 	EXP 	msgFeedback: autoDraw = True
310.7762 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
310.8159 	EXP 	msgFeedback: autoDraw = False
310.8159 	EXP 	msgFeedback: autoDraw = False
310.8159 	EXP 	stimuli: color = u'red (named)'
310.8159 	EXP 	stimuli: text = u'red'
310.8159 	EXP 	hint: autoDraw = True
311.3085 	EXP 	stimuli: autoDraw = True
312.6928 	DATA 	Keypress: left
312.7903 	EXP 	stimuli: autoDraw = False
312.7903 	EXP 	hint: autoDraw = False
312.7903 	EXP 	msgFeedback: text = 'Correct! RT=1.385'
312.7903 	EXP 	msgFeedback: autoDraw = True
314.1954 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', u'green'), ('color', u'blue'), ('congruent', 0), ('corrAns', u'right')])
314.2529 	EXP 	msgFeedback: autoDraw = False
314.2529 	EXP 	msgFeedback: autoDraw = False
314.2529 	EXP 	stimuli: color = u'blue (named)'
314.2529 	EXP 	stimuli: text = u'green'
314.2529 	EXP 	hint: autoDraw = True
314.7261 	EXP 	stimuli: autoDraw = True
316.9275 	DATA 	Keypress: right
317.0464 	EXP 	stimuli: autoDraw = False
317.0464 	EXP 	hint: autoDraw = False
317.0464 	EXP 	msgFeedback: text = 'Correct! RT=2.202'
317.0464 	EXP 	msgFeedback: autoDraw = True
318.4305 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
318.4804 	EXP 	msgFeedback: autoDraw = False
318.4804 	EXP 	msgFeedback: autoDraw = False
318.4804 	EXP 	stimuli: color = u'green (named)'
318.4804 	EXP 	stimuli: text = u'red'
318.4804 	EXP 	hint: autoDraw = True
318.9619 	EXP 	stimuli: autoDraw = True
321.2125 	DATA 	Keypress: down
321.3335 	EXP 	stimuli: autoDraw = False
321.3335 	EXP 	hint: autoDraw = False
321.3335 	EXP 	msgFeedback: text = 'Correct! RT=2.251'
321.3335 	EXP 	msgFeedback: autoDraw = True
322.7140 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
322.7286 	EXP 	msgFeedback: autoDraw = False
322.7286 	EXP 	msgFeedback: autoDraw = False
322.7286 	EXP 	stimuli: color = u'green (named)'
322.7286 	EXP 	stimuli: text = u'red'
322.7286 	EXP 	hint: autoDraw = True
323.2509 	EXP 	stimuli: autoDraw = True
324.2460 	DATA 	Keypress: down
324.3345 	EXP 	stimuli: autoDraw = False
324.3345 	EXP 	hint: autoDraw = False
324.3345 	EXP 	msgFeedback: text = 'Correct! RT=0.995'
324.3345 	EXP 	msgFeedback: autoDraw = True
325.7489 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', u'blue'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
325.8086 	EXP 	msgFeedback: autoDraw = False
325.8086 	EXP 	msgFeedback: autoDraw = False
325.8086 	EXP 	stimuli: color = u'green (named)'
325.8086 	EXP 	stimuli: text = u'blue'
325.8086 	EXP 	hint: autoDraw = True
326.2812 	EXP 	stimuli: autoDraw = True
328.3808 	DATA 	Keypress: down
328.4781 	EXP 	stimuli: autoDraw = False
328.4781 	EXP 	hint: autoDraw = False
328.4781 	EXP 	msgFeedback: text = 'Correct! RT=2.100'
328.4781 	EXP 	msgFeedback: autoDraw = True
329.8833 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
329.9526 	EXP 	msgFeedback: autoDraw = False
329.9526 	EXP 	msgFeedback: autoDraw = False
329.9526 	EXP 	stimuli: color = u'green (named)'
329.9526 	EXP 	stimuli: text = u'green'
329.9526 	EXP 	hint: autoDraw = True
330.4144 	EXP 	stimuli: autoDraw = True
331.5991 	DATA 	Keypress: down
331.7000 	EXP 	stimuli: autoDraw = False
331.7000 	EXP 	hint: autoDraw = False
331.7000 	EXP 	msgFeedback: text = 'Correct! RT=1.185'
331.7000 	EXP 	msgFeedback: autoDraw = True
333.1020 	EXP 	New trial (rep=0, index=10): OrderedDict([('word', u'green'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
333.1164 	EXP 	msgFeedback: autoDraw = False
333.1164 	EXP 	msgFeedback: autoDraw = False
333.1164 	EXP 	stimuli: color = u'red (named)'
333.1164 	EXP 	stimuli: text = u'green'
333.1164 	EXP 	hint: autoDraw = True
333.6318 	EXP 	stimuli: autoDraw = True
335.2166 	DATA 	Keypress: left
335.3250 	EXP 	stimuli: autoDraw = False
335.3250 	EXP 	hint: autoDraw = False
335.3250 	EXP 	msgFeedback: text = 'Correct! RT=1.585'
335.3250 	EXP 	msgFeedback: autoDraw = True
336.7198 	EXP 	New trial (rep=0, index=11): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
336.7732 	EXP 	msgFeedback: autoDraw = False
336.7732 	EXP 	msgFeedback: autoDraw = False
336.7732 	EXP 	stimuli: color = u'blue (named)'
336.7732 	EXP 	stimuli: text = u'blue'
336.7732 	EXP 	hint: autoDraw = True
337.2496 	EXP 	stimuli: autoDraw = True
338.8387 	DATA 	Keypress: right
338.9431 	EXP 	stimuli: autoDraw = False
338.9431 	EXP 	hint: autoDraw = False
338.9431 	EXP 	msgFeedback: text = 'Correct! RT=1.601'
338.9431 	EXP 	msgFeedback: autoDraw = True
340.3539 	EXP 	New trial (rep=1, index=0): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
340.4044 	EXP 	msgFeedback: autoDraw = False
340.4044 	EXP 	msgFeedback: autoDraw = False
340.4044 	EXP 	stimuli: color = u'red (named)'
340.4044 	EXP 	stimuli: text = u'red'
340.4044 	EXP 	hint: autoDraw = True
340.8920 	EXP 	stimuli: autoDraw = True
343.7729 	DATA 	Keypress: left
343.9019 	EXP 	stimuli: autoDraw = False
343.9019 	EXP 	hint: autoDraw = False
343.9019 	EXP 	msgFeedback: text = 'Correct! RT=2.893'
343.9019 	EXP 	msgFeedback: autoDraw = True
345.2871 	EXP 	New trial (rep=1, index=1): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
345.3022 	EXP 	msgFeedback: autoDraw = False
345.3022 	EXP 	msgFeedback: autoDraw = False
345.3022 	EXP 	stimuli: color = u'red (named)'
345.3022 	EXP 	stimuli: text = u'red'
345.3022 	EXP 	hint: autoDraw = True
345.8191 	EXP 	stimuli: autoDraw = True
346.6534 	DATA 	Keypress: left
346.7502 	EXP 	stimuli: autoDraw = False
346.7502 	EXP 	hint: autoDraw = False
346.7502 	EXP 	msgFeedback: text = 'Correct! RT=0.835'
346.7502 	EXP 	msgFeedback: autoDraw = True
348.1562 	EXP 	New trial (rep=1, index=2): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
348.2249 	EXP 	msgFeedback: autoDraw = False
348.2249 	EXP 	msgFeedback: autoDraw = False
348.2249 	EXP 	stimuli: color = u'green (named)'
348.2249 	EXP 	stimuli: text = u'green'
348.2249 	EXP 	hint: autoDraw = True
348.6862 	EXP 	stimuli: autoDraw = True
350.1047 	DATA 	Keypress: down
350.2043 	EXP 	stimuli: autoDraw = False
350.2043 	EXP 	hint: autoDraw = False
350.2043 	EXP 	msgFeedback: text = 'Correct! RT=1.419'
350.2043 	EXP 	msgFeedback: autoDraw = True
351.6087 	EXP 	New trial (rep=1, index=3): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
351.6802 	EXP 	msgFeedback: autoDraw = False
351.6802 	EXP 	msgFeedback: autoDraw = False
351.6802 	EXP 	stimuli: color = u'blue (named)'
351.6802 	EXP 	stimuli: text = u'blue'
351.6802 	EXP 	hint: autoDraw = True
352.1398 	EXP 	stimuli: autoDraw = True
353.5890 	DATA 	Keypress: right
353.6949 	EXP 	stimuli: autoDraw = False
353.6949 	EXP 	hint: autoDraw = False
353.6949 	EXP 	msgFeedback: text = 'Correct! RT=1.450'
353.6949 	EXP 	msgFeedback: autoDraw = True
355.0926 	EXP 	New trial (rep=1, index=4): OrderedDict([('word', u'green'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
355.1569 	EXP 	msgFeedback: autoDraw = False
355.1569 	EXP 	msgFeedback: autoDraw = False
355.1569 	EXP 	stimuli: color = u'red (named)'
355.1569 	EXP 	stimuli: text = u'green'
355.1569 	EXP 	hint: autoDraw = True
355.6221 	EXP 	stimuli: autoDraw = True
356.5246 	DATA 	Keypress: left
356.6538 	EXP 	stimuli: autoDraw = False
356.6538 	EXP 	hint: autoDraw = False
356.6538 	EXP 	msgFeedback: text = 'Correct! RT=0.904'
356.6538 	EXP 	msgFeedback: autoDraw = True
358.0258 	EXP 	New trial (rep=1, index=5): OrderedDict([('word', u'green'), ('color', u'blue'), ('congruent', 0), ('corrAns', u'right')])
358.0396 	EXP 	msgFeedback: autoDraw = False
358.0396 	EXP 	msgFeedback: autoDraw = False
358.0396 	EXP 	stimuli: color = u'blue (named)'
358.0396 	EXP 	stimuli: text = u'green'
358.0396 	EXP 	hint: autoDraw = True
358.5569 	EXP 	stimuli: autoDraw = True
359.5746 	DATA 	Keypress: right
359.6739 	EXP 	stimuli: autoDraw = False
359.6739 	EXP 	hint: autoDraw = False
359.6739 	EXP 	msgFeedback: text = 'Correct! RT=1.018'
359.6739 	EXP 	msgFeedback: autoDraw = True
361.0768 	EXP 	New trial (rep=1, index=6): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
361.0906 	EXP 	msgFeedback: autoDraw = False
361.0906 	EXP 	msgFeedback: autoDraw = False
361.0906 	EXP 	stimuli: color = u'green (named)'
361.0906 	EXP 	stimuli: text = u'green'
361.0906 	EXP 	hint: autoDraw = True
361.6070 	EXP 	stimuli: autoDraw = True
362.6590 	DATA 	Keypress: down
362.7874 	EXP 	stimuli: autoDraw = False
362.7874 	EXP 	hint: autoDraw = False
362.7874 	EXP 	msgFeedback: text = 'Correct! RT=1.062'
362.7874 	EXP 	msgFeedback: autoDraw = True
364.1781 	EXP 	New trial (rep=1, index=7): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
364.2287 	EXP 	msgFeedback: autoDraw = False
364.2287 	EXP 	msgFeedback: autoDraw = False
364.2287 	EXP 	stimuli: color = u'green (named)'
364.2287 	EXP 	stimuli: text = u'red'
364.2287 	EXP 	hint: autoDraw = True
364.7099 	EXP 	stimuli: autoDraw = True
365.6260 	DATA 	Keypress: down
365.7228 	EXP 	stimuli: autoDraw = False
365.7228 	EXP 	hint: autoDraw = False
365.7228 	EXP 	msgFeedback: text = 'Correct! RT=0.917'
365.7228 	EXP 	msgFeedback: autoDraw = True
367.1272 	EXP 	New trial (rep=1, index=8): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
367.1698 	EXP 	msgFeedback: autoDraw = False
367.1698 	EXP 	msgFeedback: autoDraw = False
367.1698 	EXP 	stimuli: color = u'blue (named)'
367.1698 	EXP 	stimuli: text = u'blue'
367.1698 	EXP 	hint: autoDraw = True
367.6590 	EXP 	stimuli: autoDraw = True
368.4098 	DATA 	Keypress: right
368.4963 	EXP 	stimuli: autoDraw = False
368.4963 	EXP 	hint: autoDraw = False
368.4963 	EXP 	msgFeedback: text = 'Correct! RT=0.751'
368.4963 	EXP 	msgFeedback: autoDraw = True
369.9132 	EXP 	New trial (rep=1, index=9): OrderedDict([('word', u'blue'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
369.9271 	EXP 	msgFeedback: autoDraw = False
369.9271 	EXP 	msgFeedback: autoDraw = False
369.9271 	EXP 	stimuli: color = u'green (named)'
369.9271 	EXP 	stimuli: text = u'blue'
369.9271 	EXP 	hint: autoDraw = True
370.4430 	EXP 	stimuli: autoDraw = True
371.8442 	DATA 	Keypress: down
371.9594 	EXP 	stimuli: autoDraw = False
371.9594 	EXP 	hint: autoDraw = False
371.9594 	EXP 	msgFeedback: text = 'Correct! RT=1.402'
371.9594 	EXP 	msgFeedback: autoDraw = True
373.3456 	EXP 	New trial (rep=1, index=10): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
373.3846 	EXP 	msgFeedback: autoDraw = False
373.3846 	EXP 	msgFeedback: autoDraw = False
373.3846 	EXP 	stimuli: color = u'green (named)'
373.3846 	EXP 	stimuli: text = u'red'
373.3846 	EXP 	hint: autoDraw = True
373.8775 	EXP 	stimuli: autoDraw = True
374.8805 	DATA 	Keypress: down
375.0062 	EXP 	stimuli: autoDraw = False
375.0062 	EXP 	hint: autoDraw = False
375.0062 	EXP 	msgFeedback: text = 'Correct! RT=1.004'
375.0062 	EXP 	msgFeedback: autoDraw = True
376.3804 	EXP 	New trial (rep=1, index=11): OrderedDict([('word', u'blue'), ('color', u'red'), ('congruent', 0), ('corrAns', u'left')])
376.4226 	EXP 	msgFeedback: autoDraw = False
376.4226 	EXP 	msgFeedback: autoDraw = False
376.4226 	EXP 	stimuli: color = u'red (named)'
376.4226 	EXP 	stimuli: text = u'blue'
376.4226 	EXP 	hint: autoDraw = True
376.9135 	EXP 	stimuli: autoDraw = True
377.7794 	DATA 	Keypress: left
377.9180 	EXP 	stimuli: autoDraw = False
377.9180 	EXP 	hint: autoDraw = False
377.9180 	EXP 	msgFeedback: text = 'Correct! RT=0.866'
377.9180 	EXP 	msgFeedback: autoDraw = True
379.4301 	EXP 	msgFeedback: autoDraw = False
379.4301 	EXP 	msgFeedback: autoDraw = False
379.4301 	EXP 	text: autoDraw = True
383.3149 	DATA 	Keypress: space
383.4491 	EXP 	Imported conditions.xlsx as conditions, 45 conditions, 4 params
383.4507 	EXP 	Created sequence: random, trialTypes=45, nReps=4, seed=None
383.4519 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
383.4912 	EXP 	text: autoDraw = False
383.4912 	EXP 	stimuli: color = u'red (named)'
383.4912 	EXP 	stimuli: text = u'red'
383.4912 	EXP 	hint: autoDraw = True
383.9846 	EXP 	stimuli: autoDraw = True
385.6277 	DATA 	Keypress: left
385.6330 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
385.6826 	EXP 	stimuli: autoDraw = False
385.6826 	EXP 	hint: autoDraw = False
385.6826 	EXP 	stimuli: color = u'blue (named)'
385.6826 	EXP 	stimuli: text = u'blue'
385.6826 	EXP 	hint: autoDraw = True
386.1649 	EXP 	stimuli: autoDraw = True
387.1055 	DATA 	Keypress: right
387.1245 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
387.1788 	EXP 	stimuli: autoDraw = False
387.1788 	EXP 	hint: autoDraw = False
387.1788 	EXP 	stimuli: color = u'red (named)'
387.1788 	EXP 	stimuli: text = u'red'
387.1788 	EXP 	hint: autoDraw = True
387.6485 	EXP 	stimuli: autoDraw = True
388.2848 	DATA 	Keypress: left
388.3136 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
388.3900 	EXP 	stimuli: autoDraw = False
388.3900 	EXP 	hint: autoDraw = False
388.3900 	EXP 	stimuli: color = u'green (named)'
388.3900 	EXP 	stimuli: text = u'green'
388.3900 	EXP 	hint: autoDraw = True
388.8323 	EXP 	stimuli: autoDraw = True
389.8375 	DATA 	Keypress: down
389.8549 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
389.9064 	EXP 	stimuli: autoDraw = False
389.9064 	EXP 	hint: autoDraw = False
389.9064 	EXP 	stimuli: color = u'blue (named)'
389.9064 	EXP 	stimuli: text = u'blue'
389.9064 	EXP 	hint: autoDraw = True
390.3891 	EXP 	stimuli: autoDraw = True
391.9173 	DATA 	Keypress: right
391.9230 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
391.9823 	EXP 	stimuli: autoDraw = False
391.9823 	EXP 	hint: autoDraw = False
391.9823 	EXP 	stimuli: color = u'green (named)'
391.9823 	EXP 	stimuli: text = u'green'
391.9823 	EXP 	hint: autoDraw = True
392.4500 	EXP 	stimuli: autoDraw = True
393.1841 	DATA 	Keypress: down
393.1871 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
393.2002 	EXP 	stimuli: autoDraw = False
393.2002 	EXP 	hint: autoDraw = False
393.2002 	EXP 	stimuli: color = u'green (named)'
393.2002 	EXP 	stimuli: text = u'green'
393.2002 	EXP 	hint: autoDraw = True
393.7171 	EXP 	stimuli: autoDraw = True
394.4679 	DATA 	Keypress: down
394.4710 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
394.4836 	EXP 	stimuli: autoDraw = False
394.4836 	EXP 	hint: autoDraw = False
394.4836 	EXP 	stimuli: color = u'green (named)'
394.4836 	EXP 	stimuli: text = u'green'
394.4836 	EXP 	hint: autoDraw = True
395.0006 	EXP 	stimuli: autoDraw = True
395.5851 	DATA 	Keypress: down
395.5899 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', u'blue'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
395.6377 	EXP 	stimuli: autoDraw = False
395.6377 	EXP 	hint: autoDraw = False
395.6377 	EXP 	stimuli: color = u'green (named)'
395.6377 	EXP 	stimuli: text = u'blue'
395.6377 	EXP 	hint: autoDraw = True
396.1191 	EXP 	stimuli: autoDraw = True
396.7201 	DATA 	Keypress: down
396.7343 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
396.7491 	EXP 	stimuli: autoDraw = False
396.7491 	EXP 	hint: autoDraw = False
396.7491 	EXP 	stimuli: color = u'blue (named)'
396.7491 	EXP 	stimuli: text = u'blue'
396.7491 	EXP 	hint: autoDraw = True
397.2681 	EXP 	stimuli: autoDraw = True
398.4862 	DATA 	Keypress: right
398.4904 	EXP 	New trial (rep=0, index=10): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
398.5367 	EXP 	stimuli: autoDraw = False
398.5367 	EXP 	hint: autoDraw = False
398.5367 	EXP 	stimuli: color = u'green (named)'
398.5367 	EXP 	stimuli: text = u'red'
398.5367 	EXP 	hint: autoDraw = True
399.0205 	EXP 	stimuli: autoDraw = True
400.0032 	DATA 	Keypress: down
400.0085 	EXP 	New trial (rep=0, index=11): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
400.0620 	EXP 	stimuli: autoDraw = False
400.0620 	EXP 	hint: autoDraw = False
400.0620 	EXP 	stimuli: color = u'blue (named)'
400.0620 	EXP 	stimuli: text = u'blue'
400.0620 	EXP 	hint: autoDraw = True
400.5375 	EXP 	stimuli: autoDraw = True
401.6201 	DATA 	Keypress: right
401.6231 	EXP 	New trial (rep=0, index=12): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
401.6747 	EXP 	stimuli: autoDraw = False
401.6747 	EXP 	hint: autoDraw = False
401.6747 	EXP 	stimuli: color = u'green (named)'
401.6747 	EXP 	stimuli: text = u'green'
401.6747 	EXP 	hint: autoDraw = True
402.1529 	EXP 	stimuli: autoDraw = True
402.9905 	DATA 	Keypress: down
403.0077 	EXP 	New trial (rep=0, index=13): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
403.0522 	EXP 	stimuli: autoDraw = False
403.0522 	EXP 	hint: autoDraw = False
403.0522 	EXP 	stimuli: color = u'red (named)'
403.0522 	EXP 	stimuli: text = u'red'
403.0522 	EXP 	hint: autoDraw = True
403.5370 	EXP 	stimuli: autoDraw = True
404.2211 	DATA 	Keypress: left
404.2255 	EXP 	New trial (rep=0, index=14): OrderedDict([('word', u'blue'), ('color', u'blue'), ('congruent', 1), ('corrAns', u'right')])
404.2751 	EXP 	stimuli: autoDraw = False
404.2751 	EXP 	hint: autoDraw = False
