202.6927 	DATA 	Keypress: right
202.9946 	EXP 	stimuli: autoDraw = False
202.9946 	EXP 	hint: autoDraw = False
202.9946 	EXP 	msgFeedback: text = 'Correct! RT=1.918'
202.9946 	EXP 	msgFeedback: autoDraw = True
204.2033 	EXP 	New trial (rep=1, index=5): OrderedDict([('word', u'red'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
204.2875 	EXP 	msgFeedback: autoDraw = False
204.2875 	EXP 	msgFeedback: autoDraw = False
204.2875 	EXP 	stimuli: color = u'green (named)'
204.2875 	EXP 	stimuli: text = u'red'
204.2875 	EXP 	hint: autoDraw = True
204.7352 	EXP 	stimuli: autoDraw = True
207.4590 	DATA 	Keypress: down
207.7360 	EXP 	stimuli: autoDraw = False
207.7360 	EXP 	hint: autoDraw = False
207.7360 	EXP 	msgFeedback: text = 'Correct! RT=2.725'
207.7360 	EXP 	msgFeedback: autoDraw = True
208.9710 	EXP 	New trial (rep=1, index=6): OrderedDict([('word', u'red'), ('color', u'red'), ('congruent', 1), ('corrAns', u'left')])
208.9934 	EXP 	msgFeedback: autoDraw = False
208.9934 	EXP 	msgFeedback: autoDraw = False
208.9934 	EXP 	stimuli: color = u'red (named)'
208.9934 	EXP 	stimuli: text = u'red'
208.9934 	EXP 	hint: autoDraw = True
209.5037 	EXP 	stimuli: autoDraw = True
210.8848 	DATA 	Keypress: left
211.4900 	EXP 	stimuli: autoDraw = False
211.4900 	EXP 	hint: autoDraw = False
211.4900 	EXP 	msgFeedback: text = 'Correct! RT=1.394'
211.4900 	EXP 	msgFeedback: autoDraw = True
212.4249 	EXP 	New trial (rep=1, index=7): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
212.6411 	EXP 	msgFeedback: autoDraw = False
212.6411 	EXP 	stimuli: color = u'green (named)'
212.6411 	EXP 	stimuli: text = u'green'
212.6411 	EXP 	hint: autoDraw = True
212.9639 	EXP 	stimuli: autoDraw = True
215.0085 	DATA 	Keypress: down
215.4313 	EXP 	stimuli: autoDraw = False
215.4313 	EXP 	hint: autoDraw = False
215.4313 	EXP 	msgFeedback: text = 'Correct! RT=2.046'
215.4313 	EXP 	msgFeedback: autoDraw = True
216.5204 	EXP 	New trial (rep=1, index=8): OrderedDict([('word', u'blue'), ('color', u'green'), ('congruent', 0), ('corrAns', u'down')])
216.6749 	EXP 	msgFeedback: autoDraw = False
216.6749 	EXP 	msgFeedback: autoDraw = False
216.6749 	EXP 	stimuli: color = u'green (named)'
216.6749 	EXP 	stimuli: text = u'blue'
216.6749 	EXP 	hint: autoDraw = True
217.0523 	EXP 	stimuli: autoDraw = True
218.6570 	DATA 	Keypress: down
219.2010 	EXP 	stimuli: autoDraw = False
219.2010 	EXP 	hint: autoDraw = False
219.2010 	EXP 	msgFeedback: text = 'Correct! RT=1.606'
219.2010 	EXP 	msgFeedback: autoDraw = True
220.1753 	EXP 	New trial (rep=1, index=9): OrderedDict([('word', u'green'), ('color', u'green'), ('congruent', 1), ('corrAns', u'down')])
220.4050 	EXP 	msgFeedback: autoDraw = False
220.4050 	EXP 	msgFeedback: autoDraw = False
220.4050 	EXP 	stimuli: color = u'green (named)'
