RUUU,RRUU,RRRU,UUUR,UURR,URRR,RURU,URUR,URRU,UUUU,UP1,UP2,UP3,UP4,SW1,SW2,SW3,SW4,errors
5.71362857143,3.9509,3.93017142857,4.88094285714,4.93748571429,4.86568333333,6.8852,8.70952222222,8.45718571429,3.38542142857,4.36194615385,6.77614285714,5.29728571429,3.38542142857,4.07670294118,4.896155,7.73165384615,8.70952222222,2
