block	trial	stimulus	signal	correct	respons	rt	re	ssd
1	37	2	0	2	2	659	1	0
1	38	1	0	2	1	873	1	0
1	39	2	0	2	2	768	29	0
1	40	2	0	2	2	743	1	0
1	41	1	1	0	1	683	2	650
1	42	2	0	2	2	674	1	0
1	43	2	0	2	2	851	1	0
1	44	1	0	0	0	0	0	0
1	45	2	1	0	2	509	1	600
1	46	1	0	2	1	677	1	0
1	47	1	0	2	1	821	2	0
1	48	2	1	2	0	0	0	550
1	49	1	0	2	1	874	2	0
1	50	1	0	2	1	847	2	0
1	51	1	1	0	1	760	1	600
1	52	1	1	0	1	730	2	550
1	53	1	0	2	1	809	1	0
1	54	1	1	0	1	382	2	500
1	55	2	0	2	2	812	1	0
1	56	1	1	2	0	0	0	450
1	57	2	0	2	2	818	27	0
1	58	1	0	2	1	768	2	0
1	59	2	1	2	0	0	0	500
1	60	2	0	0	0	0	0	0
1	61	1	0	2	1	560	2	0
1	62	2	1	0	2	734	1	550
1	63	2	0	2	2	969	1	0
2	0	1	1	0	1	633	2	500
2	1	1	1	2	0	0	0	450
2	2	1	0	2	1	852	1	0
2	3	1	0	2	1	962	2	0
2	4	2	0	2	2	850	1	0
2	5	1	0	2	1	857	1	0
2	6	2	0	2	2	950	1	0
2	7	2	0	2	2	831	2	0
2	8	1	1	2	0	0	0	500
2	9	2	0	2	2	788	1	0
2	10	2	0	2	2	774	1	0
2	11	1	0	2	1	868	2	0
2	12	2	0	2	2	628	1	0
2	13	2	0	2	2	629	1	0
2	14	2	0	2	2	610	1	0
2	15	2	0	2	2	648	1	0
2	16	2	0	2	2	662	1	0
2	17	2	1	2	0	0	0	550
2	18	2	1	0	2	617	1	600
2	19	2	1	2	0	0	0	550
2	20	2	0	2	2	773	1	0
2	21	1	0	2	1	823	2	0
2	22	2	0	2	2	800	1	0
2	23	1	0	2	1	969	1	0
2	24	1	0	2	1	779	2	0
2	25	1	0	2	1	807	2	0
2	26	2	0	2	2	700	1	0
2	27	2	1	0	2	694	2	600
2	28	2	1	0	2	691	2	550
2	29	1	1	2	0	0	0	500
2	30	2	0	2	2	714	1	0
2	31	1	0	2	1	573	2	0
2	32	1	1	2	0	0	0	550
2	33	1	0	2	1	872	1	0
2	34	1	1	0	1	545	1	600
2	35	2	0	2	2	596	3	0
2	36	2	0	2	2	444	2	0
2	37	1	0	2	1	712	1	0
2	38	2	0	2	2	684	1	0
2	39	1	0	2	1	818	2	0
2	40	1	0	2	1	696	2	0
2	41	2	0	2	2	517	1	0
2	42	2	1	2	0	0	0	550
2	43	1	0	2	1	544	1	0
2	44	1	0	2	1	1086	1	0
2	45	2	0	2	2	607	2	0
2	46	2	0	2	2	626	1	0
2	47	1	1	2	0	0	0	600
2	48	1	0	2	1	793	36	0
2	49	1	0	2	1	401	20	0
2	50	1	0	2	1	630	1	0
2	51	2	0	2	2	653	2	0
2	52	1	0	2	1	701	2	0
2	53	1	0	2	1	513	2	0
2	54	2	1	2	0	0	0	650
2	55	2	0	2	2	614	1	0
2	56	1	0	2	1	857	1	0
2	57	1	0	2	1	660	2	0
2	58	2	0	2	2	795	1	0
2	59	1	0	2	1	754	2	0
2	60	2	1	0	2	689	2	700
2	61	2	0	2	2	586	1	0
2	62	1	1	0	1	795	1	650
2	63	1	0	2	1	832	1	0
