RUUU,RRUU,RRRU,UUUR,UURR,URRR,RURU,URUR,URRU,UUUU,UP1,UP2,UP3,UP4,SW1,SW2,SW3,SW4,errors
3.59075714286,3.87171428571,4.61474285714,5.22348571429,5.42174285714,5.41668571429,7.62667142857,10.34573,8.08212857143,3.10995,5.01571428571,7.32823947368,4.40712142857,3.10995,3.65942285714,5.35397142857,7.8544,10.34573,0
