RUUU,RRUU,RRRU,UUUR,UURR,URRR,RURU,URUR,URRU,UUUU,UP1,UP2,UP3,UP4,SW1,SW2,SW3,SW4,errors
2.85952857143,2.7918,2.7815,3.22348571429,3.90225714286,3.5167,5.40732857143,5.91855,4.94088,3.27086153846,3.20161428571,4.68332222222,3.04150714286,3.27086153846,3.01416666667,3.55261111111,5.212975,5.91855,3
