word,color,congruent,corrAns,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp_time.keys,resp_time.corr,resp_time.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,Session,Participant,
blue,red,0,left,0,0,0,11,,,,,left,1,4.98620250598,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,green,0,down,0,1,1,6,,,,,down,1,1.521680697,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,0,2,2,4,,,,,right,1,1.9957827765,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,0,3,3,2,,,,,down,1,1.55458940945,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,green,0,down,0,4,4,7,,,,,down,1,1.18721313428,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,0,5,5,3,,,,,down,1,0.825477024948,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,green,0,down,0,6,6,10,,,,,down,1,1.69699055259,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,0,7,7,0,,,,,left,1,1.47713784179,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,0,8,8,1,,,,,left,1,1.09562451657,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,0,9,9,5,,,,,right,1,0.927616114059,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,blue,0,right,0,10,10,9,,,,,right,1,0.385373031269,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,red,0,left,0,11,11,8,,,,,down,0,0.798115535159,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,red,0,left,1,0,12,8,,,,,left,1,1.43252798771,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,red,0,left,1,1,13,11,,,,,left,1,0.877855898798,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,green,0,down,1,2,14,7,,,,,down,1,0.787577038034,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,blue,0,right,1,3,15,9,,,,,right,1,0.624480651721,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,green,0,down,1,4,16,10,,,,,down,1,1.09733997316,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,1,5,17,5,,,,,right,1,0.715337128422,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,1,6,18,4,,,,,right,1,0.790601111163,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,green,0,down,1,7,19,6,,,,,down,1,0.795006216635,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,1,8,20,0,,,,,left,1,0.811061715664,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,1,9,21,1,,,,,left,1,0.484003659571,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,1,10,22,3,,,,,down,1,0.685732173806,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,1,11,23,2,,,,,down,1,0.757263320731,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,0,0,20,down,1,1.75092893244,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,1,1,25,right,1,0.846804053333,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,2,2,18,down,1,0.615115632958,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,3,3,32,right,1,0.43178558303,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,4,4,19,down,1,0.472574504893,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,5,5,2,left,1,0.586241678961,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,6,6,17,down,1,1.58404383039,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,7,7,12,down,1,0.561545604432,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,blue,0,right,,,,,0,8,8,40,right,1,0.732322629003,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,9,9,14,down,1,0.782754828833,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,10,10,8,left,1,0.653298440695,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,11,11,6,left,1,0.753465766844,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,red,0,left,,,,,0,12,12,44,left,1,0.685271734648,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,green,0,down,,,,,0,13,13,36,down,1,0.631313397695,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,14,14,28,right,1,0.499555383998,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,15,15,4,left,1,0.847826427838,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,16,16,34,right,1,0.986138073014,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,green,0,down,,,,,0,17,17,42,down,1,0.472585908967,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,18,18,15,down,1,0.766834467984,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,19,19,31,right,1,1.38397403751,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,20,20,11,left,1,0.518951989172,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,21,21,26,right,1,1.68796024314,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,22,22,5,left,1,1.3774845539,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,23,23,10,left,1,0.689626947351,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,24,24,23,down,1,0.596968913364,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,25,25,7,left,1,0.559910261407,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,26,26,9,left,1,0.518632960418,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,27,27,35,right,1,0.641535146904,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,28,28,22,down,1,0.643097788998,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,29,29,1,left,1,0.752785229226,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,red,0,left,,,,,0,30,30,39,left,1,0.717819793528,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,green,0,down,,,,,0,31,31,38,down,1,0.794463953323,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,red,0,left,,,,,0,32,32,43,left,1,0.887520844495,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,blue,0,right,,,,,0,33,33,37,right,1,0.364675792385,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,34,34,30,right,1,0.593218401264,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,35,35,13,left,0,0.66630905417,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,36,36,29,right,1,0.650438586119,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,37,37,24,right,1,0.651407931698,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,38,38,3,left,1,0.835335269556,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
red,red,1,left,,,,,0,39,39,0,left,1,0.572927147121,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,40,40,16,down,1,0.651013351031,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,41,41,33,right,1,0.768126833747,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,0,42,42,27,right,1,0.702603063532,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,blue,0,right,,,,,0,43,43,41,right,1,0.60047936991,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,0,44,44,21,down,1,1.23210010717,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
blue,blue,1,right,,,,,1,0,45,25,right,1,0.759174071951,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
green,green,1,down,,,,,1,1,46,17,down,1,0.66974310347,,,2018_Sep_18_0956,59.9314999438,Stroop,pre,1007,
