block	trial	stimulus	signal	correct	respons	rt	re	ssd
0	58	2	0	2	2	385	0	0
0	59	1	0	2	1	541	0	0
0	60	1	1	2	0	0	0	300
0	61	1	1	2	0	0	0	350
0	62	1	0	2	1	835	0	0
0	63	1	0	2	1	648	0	0
1	0	2	1	2	0	0	0	400
1	1	2	0	2	2	627	13	0
1	2	2	1	0	2	567	0	450
1	3	1	0	2	1	620	14	0
1	4	1	0	2	1	625	0	0
1	5	1	0	2	1	566	0	0
1	6	1	0	2	1	506	0	0
1	7	1	0	2	1	559	0	0
1	8	1	1	0	1	516	0	400
1	9	2	0	2	2	512	-10	0
1	10	1	0	2	1	901	0	0
1	11	2	0	2	2	546	16	0
1	12	1	0	2	1	494	0	0
1	13	2	0	2	2	507	0	0
1	14	2	1	2	0	0	0	350
1	15	1	0	2	1	412	16	0
1	16	2	0	2	2	489	16	0
1	17	2	0	2	2	606	16	0
1	18	1	0	2	1	554	16	0
1	19	2	0	2	2	487	0	0
1	20	1	0	2	1	524	16	0
1	21	1	0	2	1	576	16	0
1	22	1	1	0	1	509	0	400
1	23	2	0	2	2	570	0	0
1	24	1	0	2	1	583	0	0
1	25	1	1	0	1	523	0	350
1	26	1	0	2	1	608	0	0
1	27	2	1	2	0	0	0	300
1	28	1	0	2	1	633	0	0
1	29	1	0	2	1	1118	0	0
1	30	2	0	2	2	691	16	0
1	31	1	1	2	0	0	0	350
1	32	1	0	2	1	612	0	0
1	33	2	1	0	2	545	16	400
1	34	2	1	2	0	0	0	350
1	35	2	0	2	2	922	0	0
1	36	2	0	2	2	735	16	0
1	37	2	0	2	2	755	16	0
1	38	2	0	2	2	592	0	0
1	39	2	0	2	2	557	0	0
1	40	1	0	2	1	609	15	0
1	41	2	0	2	2	742	16	0
1	42	1	0	2	1	619	16	0
1	43	2	0	2	2	576	0	0
1	44	2	0	2	2	772	0	0
1	45	1	1	2	0	0	0	400
1	46	1	0	2	1	550	0	0
1	47	1	0	2	1	586	16	0
1	48	1	0	2	1	535	0	0
1	49	1	1	0	1	572	16	450
1	50	2	1	0	2	560	0	400
1	51	2	0	2	2	613	0	0
1	52	2	1	0	2	538	0	350
1	53	1	0	2	1	854	0	0
1	54	2	0	2	2	795	16	0
1	55	2	0	2	2	720	16	0
1	56	1	0	2	1	612	16	0
1	57	1	1	2	0	0	0	300
1	58	1	0	2	1	502	0	0
1	59	2	0	2	2	650	0	0
1	60	2	0	2	2	591	0	0
1	61	1	1	0	1	532	9	350
1	62	2	0	2	2	680	0	0
1	63	2	0	2	2	901	13	0
2	0	2	1	2	0	0	0	300
2	1	1	0	2	1	671	0	0
2	2	2	0	2	2	595	0	0
2	3	1	1	0	1	552	16	350
2	4	1	0	2	1	693	0	0
2	5	1	0	2	1	601	0	0
2	6	1	0	2	1	566	0	0
2	7	1	1	2	0	0	0	300
2	8	2	1	2	0	0	0	350
2	9	1	0	2	1	556	0	0
2	10	1	0	2	1	529	16	0
2	11	2	0	2	2	581	16	0
2	12	2	0	2	2	554	0	0
2	13	2	0	2	2	655	0	0
2	14	1	0	2	1	636	0	0
2	15	2	1	2	0	0	0	400
2	16	2	0	2	2	653	0	0
2	17	2	1	2	0	0	0	450
2	18	1	0	2	1	830	0	0
2	19	2	0	2	2	619	0	0
2	20	1	0	2	1	816	0	0
2	21	1	1	0	1	596	0	500
2	22	2	0	2	2	521	0	0
2	23	1	0	2	1	702	9	0
2	24	1	0	2	1	754	0	0
2	25	2	1	0	2	575	16	450
2	26	1	0	2	1	1052	0	0
2	27	1	0	2	1	784	16	0
2	28	1	0	2	1	589	0	0
2	29	1	1	0	1	562	0	400
2	30	1	1	2	0	0	0	350
2	31	1	1	2	0	0	0	400
2	32	2	0	2	2	704	16	0
2	33	1	0	2	1	997	16	0
2	34	2	0	2	2	585	16	0
2	35	2	0	2	2	758	13	0
2	36	2	0	2	2	723	0	0
2	37	1	0	2	1	591	0	0
2	38	1	0	2	1	572	16	0
2	39	2	1	0	2	601	0	450
2	40	1	0	2	1	637	16	0
2	41	2	0	2	2	922	0	0
2	42	2	0	2	2	743	0	0
2	43	2	1	0	2	595	0	400
2	44	2	0	2	2	688	0	0
2	45	1	1	2	0	0	0	350
2	46	2	1	2	0	0	0	400
2	47	1	0	2	1	894	0	0
2	48	2	0	2	2	587	12	0
2	49	2	0	2	2	823	0	0
2	50	1	1	0	1	628	0	450
2	51	2	0	2	2	665	0	0
2	52	2	0	2	2	701	16	0
2	53	1	0	2	1	690	0	0
2	54	1	0	2	1	679	0	0
2	55	1	0	2	1	787	0	0
2	56	1	0	2	1	648	16	0
2	57	2	0	2	2	621	0	0
2	58	1	0	2	1	794	0	0
2	59	2	0	2	2	646	0	0
2	60	2	0	2	2	587	0	0
2	61	2	0	2	2	688	0	0
2	62	2	0	2	2	500	0	0
2	63	2	0	2	2	553	16	0
