block	trial	stimulus	signal	correct	respons	rt	re	ssd
2	34	1	0	2	1	789	9	0
2	35	1	1	0	1	610	0	500
2	36	1	0	2	1	687	13	0
2	37	2	0	2	2	692	0	0
2	38	1	0	2	1	808	0	0
2	39	2	0	2	2	805	12	0
2	40	2	1	2	0	0	0	450
2	41	2	0	2	2	550	0	0
2	42	1	0	2	1	715	0	0
2	43	1	0	2	1	936	0	0
2	44	1	0	2	1	940	0	0
2	45	1	1	2	0	0	0	500
2	46	1	0	2	1	782	9	0
2	47	2	1	2	0	0	0	550
2	48	1	1	2	0	0	0	600
2	49	2	0	2	2	916	0	0
2	50	1	0	2	1	696	0	0
2	51	2	0	2	2	685	0	0
2	52	2	0	2	2	938	-9	0
2	53	1	0	2	1	1063	0	0
2	54	2	0	2	2	939	0	0
2	55	2	1	2	0	0	0	650
2	56	2	0	2	2	908	0	0
2	57	1	0	2	1	801	0	0
2	58	2	0	2	2	734	0	0
2	59	2	1	0	2	563	0	700
2	60	1	0	2	1	591	0	0
2	61	2	0	2	2	468	0	0
2	62	1	0	2	1	825	0	0
2	63	2	0	2	2	709	10	0
