word,color,congruent,corrAns,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,resp_time.keys,resp_time.corr,resp_time.rt,key_resp_5.keys,key_resp_5.rt,date,frameRate,expName,Session,Participant,
green,green,1,down,0,0,0,3,,,,,down,1,3.18521581779,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,0,1,1,0,,,,,left,1,1.35382588091,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,0,2,2,2,,,,,down,1,1.10109824067,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,red,0,left,0,3,3,8,,,,,left,1,0.884395494366,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,0,4,4,1,,,,,left,1,1.41782439382,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,0,5,5,4,,,,,right,1,0.951244455126,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,blue,0,right,0,6,6,9,,,,,right,1,1.28468270592,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,0,7,7,5,,,,,right,1,1.26590903713,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,0,8,8,6,,,,,down,1,1.40076532729,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,green,0,down,0,9,9,10,,,,,down,1,1.35040636986,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,red,0,left,0,10,10,11,,,,,left,1,1.06781117935,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,0,11,11,7,,,,,down,1,1.06777354592,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,1,0,12,3,,,,,down,1,0.933947898786,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,1,1,13,7,,,,,down,1,0.784200741322,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,red,0,left,1,2,14,11,,,,,left,1,1.10128811847,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,1,3,15,2,,,,,down,1,0.651283713645,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,1,4,16,5,,,,,right,1,0.8507366603,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,blue,0,right,1,5,17,9,,,,,right,1,1.01778351022,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,1,6,18,1,,,,,left,1,0.767657423951,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,red,0,left,1,7,19,8,,,,,left,1,0.68420356383,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,1,8,20,6,,,,,down,1,1.09975712177,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,1,9,21,4,,,,,right,1,0.650978084509,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,1,10,22,0,,,,,left,1,1.68220385976,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,green,0,down,1,11,23,10,,,,,down,1,0.833735754532,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,0,0,33,right,1,1.38450169479,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,,,,,0,1,1,36,down,1,2.45170076057,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,2,2,30,right,1,0.900994121485,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,3,3,14,down,1,0.667932233582,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,4,4,25,right,1,0.785497384333,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,,,,,0,5,5,38,down,1,0.850839582052,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,6,6,9,left,1,0.967345294494,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,7,7,4,left,1,0.567589512701,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,8,8,13,down,1,0.884022581204,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,9,9,17,down,1,0.683487958298,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,10,10,0,left,1,0.719199810464,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,11,11,29,right,1,0.78480829327,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,12,12,19,down,1,0.665787412698,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,13,13,5,left,1,0.617778834556,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,14,14,23,down,1,0.58449262855,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,15,15,11,left,1,0.800531657847,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,16,16,21,down,1,0.60096638108,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,17,17,6,left,1,0.717751208191,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,blue,0,right,,,,,0,18,18,41,right,1,0.866806993776,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,19,19,20,down,1,0.551169929514,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,20,20,22,down,1,0.818792143392,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,21,21,35,right,1,0.813758100811,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,22,22,31,right,1,0.601051911622,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,23,23,2,left,1,1.03416545997,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,red,0,left,,,,,0,24,24,39,left,1,1.58459013337,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,red,0,left,,,,,0,25,25,43,left,1,0.682256033396,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,26,26,24,right,1,0.917649768968,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,27,27,1,left,1,0.616597657775,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,28,28,8,left,1,0.667809924907,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,29,29,7,left,1,0.601103800151,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,30,30,32,right,1,0.702358276605,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,31,31,3,left,1,0.818731701809,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,red,0,left,,,,,0,32,32,44,right,0,0.666140938937,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,33,33,27,right,1,1.284472871,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,34,34,15,down,1,0.801117542058,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,0,35,35,10,left,1,0.617177839948,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,36,36,12,down,1,0.902328112835,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,37,37,18,down,1,0.467865747841,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,38,38,28,right,1,0.667340647336,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,39,39,34,right,1,0.584052146261,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,blue,0,right,,,,,0,40,40,40,right,1,0.650776517533,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,blue,0,right,,,,,0,41,41,37,right,1,0.800317261289,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,0,42,42,26,right,1,0.417518194485,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,0,43,43,16,down,1,1.70118593798,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,green,0,down,,,,,0,44,44,42,down,1,0.567467489129,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,1,0,45,16,down,1,0.517590638853,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,1,1,46,35,right,1,0.884522079567,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,1,2,47,17,down,1,0.848366038786,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,1,3,48,0,left,1,1.05105973767,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,1,4,49,3,left,1,0.534009936939,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,,,,,1,5,50,36,down,1,0.867740131986,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,1,6,51,2,left,1,0.984566013755,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,red,1,left,,,,,1,7,52,6,left,1,0.601104940558,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,blue,0,right,,,,,1,8,53,37,right,1,0.717887486853,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,1,9,54,22,down,1,0.617612335101,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,blue,0,right,,,,,1,10,55,41,right,1,1.21778499275,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,1,11,56,14,down,1,0.60025106065,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,1,12,57,25,right,1,0.684447325873,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,red,0,left,,,,,1,13,58,43,left,1,0.884409464353,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,1,14,59,21,down,1,0.867921456734,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,1,15,60,26,right,1,0.516999622811,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,red,0,left,,,,,1,16,61,39,left,1,0.767988427147,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
blue,blue,1,right,,,,,1,17,62,34,right,1,0.734603005714,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
green,green,1,down,,,,,1,18,63,15,down,1,0.550971213555,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
red,green,0,down,,,,,1,19,64,38,down,1,0.850639155483,,,2018_Sep_25_1112,60.0027199945,Stroop,pre,1009,
