RUUU,6.1448, 7.568, 4.6305, 6.1322, 15.7487, 8.1549, 5.3984
RRUU,3.3797, 7.3168, 3.06, 4.9549, 5.9712, 2.4713, 5.5731
RRRU,3.4349, 4.6461, 2.5202, 2.6913, 4.676, 3.5464, 2.0343
UUUR,10.8832, 6.4204, 6.3625, 7.9519, 4.6242, 3.5197, 4.1031
UURR,11.913, 12.061, 5.316, 3.4717, 2.9472, 4.1513, 3.077
URRR,11.4561, 11.2578, 2.5477, 4.2738, 5.1152, 3.3675, 6.4037
RURU,14.8832, 11.1645, 10.8037, 11.4709
URUR,13.081, 10.9948, 20.0469, 18.2827, 4.1443, 6.2192, 11.7318, 8.2892, 7.3451, 4.2259
URRU,11.3884, 5.7019, 13.4339, 6.5558, 9.1582, 6.7707, 4.2771
UUUU,7.2834, 4.4653, 3.6788, 7.5594, 3.801, 3.0665, 2.5601, 2.2825, 1.9343, 4.498, 9.9334, 6.4793, 2.5241
UP1,11.4561, 3.4349, 4.6461, 11.2578, 2.5477, 4.2738, 2.5202, 5.1152, 3.3675, 6.4037, 2.6913, 4.676, 3.5464, 2.0343
UP2,11.913, 11.3884, 5.7019, 13.081, 14.8832, 11.1645, 13.4339, 6.5558, 3.3797, 12.061, 10.9948, 9.1582, 20.0469, 7.3168, 18.2827, 3.06, 5.316, 4.9549, 5.9712, 3.4717, 10.8037, 4.1443, 2.9472, 4.1513, 6.2192, 11.7318, 11.4709, 8.2892, 2.4713, 7.3451, 6.7707, 4.2771, 5.5731, 4.2259, 3.077
UP3,10.8832, 6.4204, 6.1448, 6.3625, 7.9519, 7.568, 4.6305, 6.1322, 4.6242, 15.7487, 8.1549, 5.3984, 3.5197, 4.1031
UP4,7.2834, 4.4653, 3.6788, 7.5594, 3.801, 3.0665, 2.5601, 2.2825, 1.9343, 4.498, 9.9334, 6.4793, 2.5241
SW1,7.2834, 4.4653, 3.4349, 4.6461, 6.1448, 3.3797, 7.3168, 7.568, 2.5202, 3.06, 4.6305, 6.1322, 3.6788, 7.5594, 3.801, 3.0665, 15.7487, 2.5601, 4.9549, 8.1549, 2.2825, 5.9712, 5.3984, 1.9343, 4.498, 9.9334, 6.4793, 2.6913, 2.5241, 2.4713, 5.5731, 4.676, 3.5464, 2.0343
SW2,11.913, 10.8832, 6.4204, 11.4561, 6.3625, 11.2578, 7.9519, 2.5477, 4.2738, 12.061, 5.1152, 4.6242, 5.316, 3.3675, 3.4717, 3.5197, 6.4037, 2.9472, 4.1513, 3.077, 4.1031
SW3,11.3884, 5.7019, 14.8832, 11.1645, 13.4339, 6.5558, 9.1582, 10.8037, 11.4709, 6.7707, 4.2771
SW4,13.081, 10.9948, 20.0469, 18.2827, 4.1443, 6.2192, 11.7318, 8.2892, 7.3451, 4.2259
