RUUU,RRUU,RRRU,UUUR,UURR,URRR,RURU,URUR,URRU,UUUU,UP1,UP2,UP3,UP4,SW1,SW2,SW3,SW4,errors
7.0993,5.72886,6.01767142857,6.7791,9.9908,11.95788,9.32251666667,12.50614,9.47333333333,5.59217,8.49275833333,9.34102272727,6.90718,5.59217,5.96488076923,9.31688571429,9.37278888889,12.50614,11
