n_back, resp, RT
1, 0, 1.1770725232017867
1, 0, 0.8646524944174416
1, 1, 1.231242544572524
1, 0, 1.0016279345586554
1, 1, 0.9271457945119437
1, 0, 1.4576249489668953
1, 0, 1.6734491571232866
1, 0, 1.0094012508011474
1, 0, 0.8726821176946942
1, 0, 1.2495560956026566
1, 0, 1.3137317848090788
1, 1, 0.7270669351951256
1, 0, 1.4408948565251194
1, 0, 0.8973218053138226
1, 0, 1.4573093406384032
1, 1, 0.7671660139722007
1, 1, 1.0232569411023178
1, 0, 0.9456515045421838
1, 0, 1.409651912809295
1, 0, 1.2804606228005468
1, 1, 0.8313015037438163
1, 0, 1.7694322927477515
1, 0, 0.9053768027024489
1, 1, 0.7511945789492529
1, 1, 0.8792086812532034
1, 0, 1.1289606421873941
1, 1, 1.0149752873262514
1, 0, 1.217464972322432
1, 0, 0.9696243377070459
1, 0, 1.151634834036031
1, 0, 1.0655247936429078
1, 1, 0.7592769461657554
1, 1, 0.8232356724652163
1, 0, 0.9768790527300553
1, 3, 1.5772772837271987
1, 0, 2.1056845992261515
1, 0, 1.097779280584291
1, 1, 1.4950204019260127
1, 0, 1.1690964991712463
1, 1, 0.8072457057878637
1, 0, 1.3767185971137224
1, 0, 1.5532249069992758
1, 0, 1.0975015908711612
1, 0, 1.657572376088865
1, 0, 1.120857462497952
1, 0, 0.8576740435955799
1, 1, 0.68716087072562
1, 0, 1.1855714249873017
1, 1, 0.831232508969606
1, 0, 1.1693442531341134
1, 0, 1.6329714623930158
1, 0, 1.112020429295626
1, 1, 0.6632442027284924
1, 1, 0.6949820841668952
1, 1, 0.6472662103506082
1, 0, 1.0813844685349068
1, 1, 0.8792534423259895
1, 0, 1.8334776901688201
1, 0, 0.9136570309665331
1, 0, 1.0972512709863622
1, 0, 0.8971379142826663
1, 0, 0.8081238211016171
1, 1, 0.6952589185721081
1, 0, 3.0652961415385107
1, 1, 0.791192446383775
1, 0, 0.9938549034191055
1, 1, 0.622131014804836
1, 0, 0.9000205843913136
1, 0, 1.5216184577557215
1, 0, 1.065160432808625
1, 1, 0.6472148919233405
1, 0, 0.9135224626456875
1, 0, 1.1217823346005389
1, 1, 0.68721418486939
1, 1, 0.7832437921806559
1, 1, 0.6790294659008396
1, 1, 0.6712367626969353
1, 0, 0.7055291614110502
1, 0, 1.12952714060566
1, 1, 0.7753102484039118
1, 0, 1.0576083560085863
1, 1, 0.8393308419185814
1, 0, 1.185638138942977
1, 0, 1.6093624198574616
1, 0, 2.3603234999623055
1, 1, 0.6712678388553286
1, 0, 1.1377685949473744
1, 1, 0.6790884820920837
1, 0, 0.8331452608003929
1, 0, 0.9289553392832204
1, 0, 1.0570070751005005
1, 1, 0.6471239442662409
1, 0, 0.8578217266258434
1, 2, 0.703212989720214
1, 1, 1.2952046921009241
1, 0, 1.0816655794760663
1, 1, 0.6871315051807869
1, 1, 0.8470117849919916
1, 0, 1.1529237818717775
1, 1, 0.7592424487788776
1, 1, 1.1192044389299554
1, 1, 0.7192688150462345
1, 0, 0.6812147756013474
1, 0, 1.6496585043755658
1, 0, 1.4495152119225168
1, 0, 1.2573382500190746
1, 0, 0.9376546680382489
1, 0, 1.2888680067239875
1, 1, 0.6072617855620592
1, 0, 0.8096322977653472
1, 1, 0.75917487951574
1, 0, 1.0738398043968118
1, 1, 0.9751835489087171
1, 0, 0.9849423180871781
1, 0, 1.2412715908030805
1, 0, 1.017635292480918
1, 0, 0.8572868745709457
1, 0, 0.7696672171041428
1, 1, 0.7112209452170646
1, 1, 0.7912121184472198
1, 1, 0.8071621707922532
1, 0, 0.8085489087420683
1, 0, 0.9851835146964731
1, 0, 0.7209403702681811
1, 1, 0.7912360670470662
1, 2, 2.1271975691029184
1, 0, 2.256488359840205
1, 1, 0.735197769815386
1, 0, 0.8327167519314571
1, 0, 0.8256653149010162
1, 1, 0.7671825499101033
1, 0, 0.9215187289455571
1, 0, 1.2655044373332203
1, 0, 0.7203376638481132
1, 0, 0.6730608476891575
1, 1, 0.7433009495048282
1, 0, 0.9054708864855456
1, 0, 1.4083535565951024
1, 0, 1.1294701201304633
1, 0, 0.6810023743323654
1, 1, 0.6539937710831509
1, 1, 0.7752518024171877
1, 0, 0.7610987503389879
1, 1, 0.86329341139799
1, 0, 0.561506560775797
1, 0, 0.7820928338951489
1, 0, 0.681646420596735
2, 0, 3.3750573055772293
2, 0, 3.200920766629224
2, 0, 1.63375863004876
2, 0, 2.7832355242121594
2, 0, 2.2732914384896503
2, 1, 1.0489423842313954
2, 0, 1.911293247179401
2, 1, 0.9195004892358156
2, 0, 1.1526207180472738
2, 0, 2.1295895780253886
2, 0, 1.5454575779072002
2, 0, 1.2495757676665562
2, 0, 2.2071280155278146
2, 1, 1.127250883247143
2, 1, 3.0471619199024644
2, 0, 1.337668695075081
2, 1, 1.065616311505437
2, 1, 1.6326798026634606
2, 0, 1.9192113954277374
2, 1, 1.551242019984329
2, 0, 4.161647629430718
2, 0, 1.2329651331201603
2, 0, 2.0231332066719006
2, 0, 1.7124919316024716
2, 0, 2.943259210517226
2, 0, 1.521294011253758
2, 0, 2.017270646543693
2, 1, 1.3052947502392271
2, 0, 2.417495649337525
2, 1, 1.1772940477467273
2, 0, 2.03281756413071
2, 0, 3.143169574330841
2, 1, 1.1753333987167025
2, 0, 2.3933660098664404
2, 1, 1.2253041472131372
2, 1, 1.0690911392462112
2, 1, 1.569240247788457
2, 0, 1.08942749162361
2, 0, 2.511198251067981
2, 1, 1.095202810425235
2, 1, 1.167184032442492
2, 0, 2.0892538642779073
2, 0, 2.7752267134083013
2, 0, 1.833106201775081
2, 0, 2.953039647476544
2, 0, 1.1457523167418913
2, 0, 1.1933113842515013
2, 1, 0.7373525735620206
2, 0, 2.5454153827554364
2, 0, 2.1592427909013168
2, 1, 0.7992152272036037
2, 0, 1.281601317401055
2, 0, 3.0097185697436544
2, 0, 2.727192665342045
2, 2, 3.391206359379339
2, 1, 0.9592075522477899
2, 0, 2.7853013760181966
2, 1, 1.0012752629213537
2, 0, 1.5853602211482212
2, 1, 0.721391972429501
2, 0, 2.017583118746643
2, 0, 1.3211415955238408
2, 0, 1.673598550767565
2, 0, 2.327333163791991
2, 1, 0.9751744256327584
2, 0, 1.4494003156660256
2, 0, 2.793420236338534
2, 0, 1.4337154085287693
2, 0, 1.0238325627960876
2, 0, 2.0072019710833047
2, 1, 0.9912234085022646
2, 1, 0.9112176950502544
2, 0, 1.5295129425076084
2, 0, 1.0773077896810719
2, 0, 1.3774997776208693
2, 0, 1.7595198533890652
2, 1, 0.9054828607859235
2, 0, 1.153634827193855
2, 1, 0.8655377372906514
2, 0, 1.0656636384992453
2, 0, 2.4255318299701685
2, 0, 3.0152241816986134
2, 2, 4.759170032775728
2, 1, 0.703191321939812
2, 0, 4.425765899019098
2, 1, 1.0736596196966275
2, 2, 0.8888793537980746
2, 0, 3.4792605128650393
2, 0, 1.5267266370010475
2, 0, 1.1053393402507936
2, 0, 1.049214942101571
2, 0, 1.85514290471383
2, 1, 1.1432337223650393
2, 0, 2.993777355573002
2, 0, 1.6496365514931313
2, 0, 2.041750676832635
2, 1, 0.7614799322136605
2, 0, 1.489004456720977
2, 0, 1.5832447615284764
2, 0, 1.2333186600644694
2, 2, 2.4254656862185584
2, 0, 2.592933965728662
2, 1, 1.0176370030949329
2, 0, 1.5689950597461575
2, 1, 0.8890538364512395
2, 0, 1.305448990624427
2, 1, 1.0256908600740644
2, 1, 1.1456588031633146
2, 0, 1.1363695975951487
2, 0, 2.2013432883477435
2, 0, 1.7448749997156483
2, 0, 0.9693503543257975
2, 0, 1.1192959567924845
2, 1, 0.8395597791259206
2, 0, 1.2013056548348686
2, 0, 1.5617890972289388
2, 1, 0.913397872907808
2, 0, 1.0498800859413677
2, 0, 1.5133479229716613
2, 1, 0.9696137889186502
2, 0, 2.687354455237255
2, 0, 2.224522396501925
2, 1, 0.8807493744852763
2, 1, 1.7855796359353917
2, 1, 1.1051634320856465
2, 0, 1.0892937786102266
2, 1, 0.9211589297483442
2, 0, 0.9942423575457724
2, 0, 2.084678826473464
2, 0, 1.4495286117335127
2, 1, 1.065488300539073
2, 0, 1.2312459658014632
2, 0, 1.2725846697030647
2, 0, 1.8175304888472965
2, 0, 2.527243242503573
2, 0, 1.1535458752532577
2, 1, 0.785794603125396
2, 1, 0.9216712587158327
2, 0, 1.9592545941395656
2, 1, 1.8311461229504857
2, 0, 1.6174847014062834
2, 0, 1.649526501976652
2, 0, 1.289594447574018
2, 1, 1.0654754709321423
2, 0, 1.1124820100403667
2, 0, 1.3511674372039124
2, 0, 1.6335140122109806
2, 1, 0.8970877362644387
2, 0, 0.9693757284367166
2, 0, 1.345690620588357
2, 1, 0.9854281325333432
2, 1, 1.2172488647220234
2, 1, 1.209661150125612
2, 0, 1.7831765080200057
3, 0, 1.7686972988258276
3, 0, 1.633048154932112
3, 0, 1.2571526483734488
3, 1, 1.0952316057646385
3, 0, 1.7287114056916835
3, 0, 1.649397065498306
3, 1, 0.8012927682075315
3, 1, 1.161294387588896
3, 0, 1.5832501784743727
3, 0, 4.816981096571908
3, 0, 1.5535636086206068
3, 1, 2.7857270338636226
3, 0, 1.656954274140844
3, 1, 0.9212453157679192
3, 0, 1.3292416390877406
3, 3, 4.36971163605449
3, 2, 2.441710249316202
3, 0, 1.9592705598724933
3, 1, 1.2656869028533038
3, 0, 2.3453821398188666
3, 0, 1.4337171191427842
3, 0, 1.2566993355967497
3, 0, 2.473091752786786
3, 0, 1.6870109068768215
3, 0, 1.2814462217093023
3, 0, 1.1048384153782536
3, 0, 1.3292499070566919
3, 0, 0.9532574656905126
3, 1, 0.625414538852965
3, 0, 2.1215933117264285
3, 3, 1.1446914508060217
3, 0, 1.4872419538405666
3, 2, 1.7762944218011398
3, 0, 1.3929796961492684
3, 1, 0.8654268324671648
3, 0, 1.6415903922779762
3, 2, 0.9912633228341292
3, 1, 1.1216976591958883
3, 0, 0.8652090142531961
3, 1, 1.937648680888742
3, 0, 1.5432551620633603
3, 0, 1.3217192129350224
3, 0, 1.2872828375211611
3, 1, 1.025102978977884
3, 1, 1.6410253193716926
3, 0, 1.1137199245504235
3, 0, 2.2482389226324813
3, 0, 1.128737692130926
3, 0, 1.4815293575620672
3, 0, 1.6569394488169564
3, 0, 1.5833154669171563
3, 0, 1.3528010738091325
3, 1, 0.6815078608424301
3, 0, 1.232499560942415
3, 0, 2.7286372790740643
3, 1, 1.4973151909389344
3, 0, 2.1672761205090865
3, 0, 2.073198894258894
3, 1, 0.7776765981125209
3, 1, 1.9032724620756198
3, 1, 0.8015547772893115
3, 0, 2.8895353743619125
3, 2, 1.913434651114585
3, 0, 1.0657363396048822
3, 0, 1.8970848852413837
3, 0, 1.6332582753821043
3, 0, 1.0406732749588627
3, 0, 1.4890768727236718
3, 1, 0.7776229988658088
3, 0, 2.5615570238969667
3, 0, 1.0893499437770515
