n_back, resp, RT
1, 0, 1.7230720520019531
1, 0, 0.4222981929779053
1, 0, 0.4510772228240967
1, 0, 0.6228749752044678
1, 0, 0.4442579746246338
1, 1, 0.477524995803833
1, 0, 0.45474696159362793
1, 0, 0.8079380989074707
1, 0, 0.6012020111083984
1, 0, 0.5903818607330322
1, 1, 0.4836580753326416
1, 0, 0.4384779930114746
1, 1, 0.4797990322113037
1, 1, 0.40231895446777344
1, 0, 0.42303919792175293
1, 0, 0.46447110176086426
1, 0, 0.48072314262390137
1, 0, 0.49488115310668945
1, 1, 0.39403200149536133
1, 1, 0.36911988258361816
1, 1, 0.38304781913757324
1, 0, 0.556318998336792
1, 1, 0.43134212493896484
1, 0, 0.4322779178619385
1, 1, 0.40700483322143555
1, 1, 0.40722012519836426
1, 0, 0.47852301597595215
1, 0, 0.48383617401123047
1, 0, 0.743405818939209
1, 0, 0.503220796585083
1, 0, 0.4768049716949463
1, 0, 0.5457568168640137
1, 0, 0.6039459705352783
1, 0, 0.629187822341919
1, 1, 0.4707620143890381
1, 0, 0.5017530918121338
1, 0, 0.5614838600158691
1, 0, 0.48046088218688965
1, 0, 0.47310304641723633
1, 1, 0.3958930969238281
1, 0, 0.4482548236846924
1, 1, 0.4169340133666992
1, 0, 0.4545631408691406
1, 0, 0.41807103157043457
1, 0, 0.4223439693450928
1, 0, 0.4274790287017822
1, 1, 0.5039639472961426
1, 0, 0.4160430431365967
1, 0, 0.46557188034057617
1, 1, 0.42733192443847656
1, 1, 0.39514708518981934
1, 1, 0.4110889434814453
1, 0, 0.4468700885772705
1, 0, 0.46539807319641113
1, 0, 0.49666404724121094
1, 0, 0.44565296173095703
1, 0, 0.4675180912017822
1, 3, 0.4321410655975342
1, 1, 0.6207699775695801
1, 1, 0.46756911277770996
1, 0, 0.48763108253479004
1, 1, 0.3790910243988037
1, 1, 0.4042799472808838
1, 0, 0.7025809288024902
1, 1, 0.5168640613555908
1, 0, 0.4007399082183838
1, 0, 0.542140007019043
1, 0, 0.45874810218811035
1, 0, 0.48748087882995605
1, 0, 0.514103889465332
1, 1, 0.5007600784301758
1, 1, 0.43662095069885254
1, 0, 0.4431898593902588
1, 0, 0.4626200199127197
1, 0, 0.47249913215637207
1, 1, 0.5511281490325928
1, 0, 0.5266051292419434
1, 1, 0.5650742053985596
1, 0, 0.5351059436798096
1, 0, 0.7838449478149414
1, 1, 0.39508891105651855
1, 0, 0.5210800170898438
1, 0, 0.9134790897369385
1, 1, 0.4213869571685791
1, 0, 0.3975350856781006
1, 0, 0.4249691963195801
1, 0, 0.48637914657592773
1, 1, 0.46176815032958984
1, 0, 0.4852750301361084
1, 1, 0.4303731918334961
1, 1, 0.3887970447540283
1, 0, 0.4266088008880615
1, 1, 0.4305870532989502
1, 0, 0.4522390365600586
1, 1, 0.47593116760253906
1, 1, 0.433243989944458
1, 0, 0.43136000633239746
1, 0, 0.5066428184509277
1, 0, 0.49978089332580566
1, 0, 0.5037610530853271
1, 0, 0.5331461429595947
1, 0, 0.49549388885498047
1, 1, 0.44342994689941406
1, 0, 0.4962620735168457
1, 0, 0.46853017807006836
1, 0, 0.34902191162109375
1, 0, 0.4395878314971924
1, 0, 0.42306995391845703
1, 0, 0.44532108306884766
1, 0, 0.46842288970947266
1, 1, 0.47663187980651855
1, 1, 0.40190696716308594
1, 0, 0.4342939853668213
1, 0, 0.4662771224975586
1, 1, 0.4686260223388672
1, 1, 0.4030320644378662
1, 0, 0.4054679870605469
1, 0, 0.420957088470459
1, 0, 0.6123409271240234
1, 0, 0.9014298915863037
1, 0, 0.5713460445404053
1, 1, 0.4818549156188965
1, 1, 0.3817930221557617
1, 1, 0.3833489418029785
1, 0, 0.40931200981140137
1, 1, 0.35475707054138184
1, 0, 0.37334108352661133
1, 1, 0.4503781795501709
1, 1, 0.4292440414428711
1, 1, 0.4064819812774658
1, 0, 0.40244317054748535
1, 0, 0.9642360210418701
1, 0, 0.447620153427124
1, 1, 0.5338129997253418
1, 0, 0.4434340000152588
1, 0, 0.45961904525756836
1, 1, 0.4675939083099365
1, 0, 0.4331510066986084
1, 0, 0.6276638507843018
1, 0, 0.8242788314819336
1, 0, 1.1195118427276611
1, 0, 1.1826179027557373
1, 0, 0.9929370880126953
1, 1, 0.42719292640686035
1, 0, 0.525723934173584
1, 0, 0.5704598426818848
1, 0, 0.4573040008544922
1, 0, 0.38065314292907715
1, 0, 0.43398499488830566
1, 1, 0.47457098960876465
1, 1, 0.44863390922546387
1, 1, 0.4203968048095703
1, 1, 0.38920092582702637
1, 1, 0.37302589416503906
1, 1, 0.3660759925842285
1, 0, 0.47936582565307617
1, 0, 0.46660900115966797
1, 0, 0.4926321506500244
1, 0, 0.45550990104675293
1, 0, 0.5339570045471191
1, 0, 0.5222659111022949
1, 1, 0.5572319030761719
1, 0, 0.3976271152496338
1, 1, 0.5138330459594727
1, 1, 0.3729710578918457
1, 0, 0.4206879138946533
1, 0, 0.5753090381622314
1, 0, 0.5114119052886963
1, 0, 0.3242359161376953
1, 0, 0.42709898948669434
1, 0, 0.43607115745544434
1, 1, 0.47583794593811035
1, 1, 0.4222900867462158
1, 0, 0.45356202125549316
1, 0, 0.4461379051208496
1, 1, 0.5622930526733398
1, 1, 0.3870868682861328
1, 0, 0.42413783073425293
1, 1, 0.4597501754760742
1, 1, 0.35572195053100586
1, 0, 0.3920300006866455
1, 0, 0.4402790069580078
1, 0, 0.4164118766784668
1, 0, 0.433413028717041
1, 0, 0.3648719787597656
1, 0, 0.40212392807006836
1, 0, 0.4042019844055176
1, 1, 0.5029289722442627
1, 0, 0.5191559791564941
1, 0, 0.2928340435028076
1, 1, 0.5975499153137207
1, 3, 0.34979987144470215
1, 1, 0.6841380596160889
1, 1, 0.41809916496276855
1, 0, 0.387286901473999
1, 0, 0.5570149421691895
1, 1, 0.5534238815307617
1, 0, 0.39618897438049316
1, 0, 0.5380070209503174
1, 1, 0.46354198455810547
1, 0, 0.440579891204834
1, 0, 0.7009210586547852
1, 0, 0.5934948921203613
1, 0, 0.5431699752807617
1, 0, 0.606626033782959
1, 1, 0.4446580410003662
1, 0, 0.4377431869506836
1, 0, 0.5482769012451172
1, 1, 0.4300870895385742
1, 0, 0.47680187225341797
2, 0, 0.4400367736816406
2, 0, 0.5766539573669434
2, 0, 0.6061959266662598
2, 1, 0.417294979095459
2, 0, 0.5198118686676025
2, 3, 0.5533530712127686
2, 1, 0.7474229335784912
2, 0, 0.46522092819213867
2, 0, 0.9841551780700684
2, 1, 0.6720662117004395
2, 0, 0.4687528610229492
2, 0, 0.4656639099121094
2, 1, 0.48158812522888184
2, 0, 0.3729407787322998
2, 0, 0.8755249977111816
2, 1, 0.4573988914489746
2, 0, 0.5017518997192383
2, 0, 0.7153079509735107
2, 0, 0.628446102142334
2, 0, 0.575206995010376
2, 1, 0.612541913986206
2, 0, 0.5732591152191162
2, 0, 0.6673750877380371
2, 0, 0.5702600479125977
2, 0, 0.5343120098114014
2, 1, 0.519636869430542
2, 0, 0.9490649700164795
2, 0, 0.6990468502044678
2, 0, 0.5847010612487793
2, 0, 0.46369099617004395
2, 0, 0.6719191074371338
2, 0, 0.4392969608306885
2, 1, 0.6233811378479004
2, 3, 0.4975240230560303
2, 0, 0.679192066192627
2, 1, 0.5808889865875244
2, 0, 0.548926830291748
2, 0, 0.48430800437927246
2, 0, 0.5486140251159668
2, 0, 1.2950999736785889
2, 1, 0.5985181331634521
2, 1, 0.5540411472320557
2, 0, 0.5067718029022217
2, 1, 0.5992841720581055
2, 0, 0.35135698318481445
2, 0, 0.5067949295043945
2, 0, 0.7031288146972656
2, 0, 0.531480073928833
2, 0, 0.6739509105682373
2, 1, 0.5289149284362793
2, 0, 0.48458409309387207
2, 0, 0.5470371246337891
2, 0, 0.5246438980102539
2, 0, 0.5453710556030273
2, 0, 0.45266294479370117
2, 0, 0.5498361587524414
2, 1, 0.7606210708618164
2, 0, 0.4182589054107666
2, 1, 0.6309018135070801
2, 1, 0.556516170501709
2, 0, 0.6690402030944824
2, 0, 0.4919729232788086
2, 1, 0.5309770107269287
2, 1, 0.5078189373016357
2, 0, 0.6310720443725586
2, 0, 0.5117430686950684
2, 0, 0.34628987312316895
2, 0, 0.40769004821777344
2, 1, 0.6055991649627686
2, 0, 0.385998010635376
2, 0, 0.49497509002685547
2, 2, 0.46737003326416016
2, 0, 0.5578420162200928
2, 0, 0.5311388969421387
2, 0, 0.5331048965454102
2, 0, 0.5160369873046875
2, 0, 0.5761771202087402
2, 0, 0.5751011371612549
2, 1, 1.4210810661315918
2, 0, 0.4350459575653076
2, 0, 0.6314041614532471
2, 1, 0.8793540000915527
2, 0, 0.4249541759490967
2, 0, 0.5899851322174072
2, 0, 0.615833044052124
2, 1, 0.624439001083374
2, 0, 0.414348840713501
2, 1, 0.45523786544799805
2, 0, 0.30402302742004395
2, 0, 0.4713881015777588
2, 1, 0.6517460346221924
2, 0, 0.6008520126342773
2, 0, 0.5909328460693359
2, 0, 0.5397040843963623
2, 0, 0.5099971294403076
2, 0, 0.48668909072875977
2, 1, 0.5569770336151123
2, 0, 0.36002516746520996
2, 1, 0.49365687370300293
2, 0, 0.3948040008544922
2, 0, 0.738440990447998
2, 1, 0.6934821605682373
2, 0, 0.500709056854248
2, 1, 0.5763568878173828
2, 1, 1.6191270351409912
2, 0, 0.3823130130767822
2, 0, 0.48290109634399414
2, 0, 0.4583151340484619
2, 0, 0.5973269939422607
2, 0, 0.6964612007141113
2, 0, 0.40635204315185547
2, 0, 0.43633294105529785
2, 1, 0.7131350040435791
2, 0, 0.42141199111938477
2, 0, 0.5578470230102539
2, 0, 0.4506690502166748
2, 1, 0.5159909725189209
2, 1, 0.49777698516845703
2, 0, 0.4224410057067871
2, 1, 0.38489603996276855
2, 2, 0.4090588092803955
2, 0, 0.8773939609527588
2, 0, 0.549307107925415
2, 0, 0.45104503631591797
2, 3, 0.9560279846191406
2, 0, 0.714320182800293
2, 0, 0.738332986831665
2, 0, 0.7717790603637695
2, 1, 0.8201920986175537
2, 0, 0.3788001537322998
2, 0, 0.6818568706512451
2, 2, 0.6004660129547119
2, 0, 0.4018738269805908
2, 0, 0.46414995193481445
2, 1, 0.6222310066223145
2, 0, 0.3778829574584961
2, 0, 0.5106499195098877
2, 0, 0.865246057510376
2, 0, 0.6729340553283691
2, 0, 0.5221970081329346
2, 1, 0.6659619808197021
2, 1, 0.5288271903991699
2, 0, 0.5135719776153564
2, 0, 0.47640204429626465
2, 0, 0.5722849369049072
2, 0, 0.47028183937072754
2, 1, 0.9621570110321045
2, 0, 0.40805602073669434
2, 0, 0.5503640174865723
2, 0, 0.4484281539916992
2, 1, 0.8520729541778564
2, 1, 0.5007369518280029
2, 0, 0.5821969509124756
2, 0, 0.6966681480407715
2, 0, 0.4126260280609131
2, 0, 0.420820951461792
2, 0, 0.4597299098968506
2, 0, 0.49093198776245117
2, 0, 0.8016939163208008
2, 0, 0.7320759296417236
2, 1, 0.545011043548584
2, 1, 0.44553208351135254
2, 0, 0.7304680347442627
2, 1, 0.6519119739532471
2, 2, 0.70827317237854
2, 1, 0.8694460391998291
2, 1, 0.5330419540405273
2, 0, 0.5188250541687012
2, 1, 0.5168969631195068
2, 1, 0.5279278755187988
2, 0, 0.5025022029876709
2, 0, 0.4945549964904785
2, 0, 0.6860198974609375
2, 0, 0.9298698902130127
2, 1, 0.5041530132293701
2, 0, 0.3866400718688965
2, 0, 0.39665913581848145
2, 0, 0.442188024520874
2, 0, 1.0234458446502686
2, 0, 0.5602638721466064
2, 0, 0.8596742153167725
2, 1, 0.716357946395874
2, 0, 0.6486389636993408
2, 1, 0.6114950180053711
2, 0, 0.4724268913269043
2, 0, 0.923663854598999
2, 0, 1.355963945388794
2, 0, 0.739516019821167
2, 0, 0.8590548038482666
2, 2, 0.7167620658874512
2, 1, 0.5199191570281982
2, 0, 0.36493778228759766
2, 0, 0.6439130306243896
2, 0, 0.7276420593261719
2, 1, 0.6415491104125977
2, 1, 0.4395158290863037
2, 0, 0.43825197219848633
2, 0, 0.4787111282348633
2, 0, 0.35637903213500977
2, 0, 0.4099240303039551
2, 0, 0.5909891128540039
2, 0, 0.5014569759368896
2, 0, 0.5693888664245605
2, 0, 0.5459821224212646
2, 0, 0.6859660148620605
2, 0, 0.5258438587188721
2, 1, 0.6436920166015625
2, 0, 0.4807419776916504
2, 0, 0.820120096206665
2, 1, 0.524878978729248
2, 2, 0.44396090507507324
2, 0, 0.6144111156463623
2, 0, 1.260101079940796
2, 0, 0.45740485191345215
2, 1, 0.425339937210083
2, 1, 0.4211289882659912
2, 0, 0.4977450370788574
2, 0, 0.46263980865478516
2, 1, 0.4605557918548584
2, 0, 0.40804004669189453
3, 0, 0.3369588851928711
3, 0, 0.7536389827728271
3, 0, 0.4312021732330322
3, 0, 0.45574092864990234
3, 0, 0.3992469310760498
3, 0, 0.588252067565918
3, 0, 1.1908128261566162
3, 0, 0.6872320175170898
3, 2, 0.986159086227417
3, 0, 0.717167854309082
3, 0, 0.6323909759521484
3, 1, 0.802217960357666
3, 0, 0.5120041370391846
3, 0, 0.764437198638916
3, 1, 0.40784406661987305
3, 2, 0.43507885932922363
3, 3, 0.6580049991607666
3, 0, 0.829240083694458
3, 0, 1.307271957397461
3, 1, 0.9388129711151123
3, 1, 0.4396240711212158
3, 1, 0.6999289989471436
3, 0, 0.4267919063568115
3, 0, 0.47780299186706543
3, 0, 0.46367406845092773
3, 0, 1.0395150184631348
3, 1, 0.7192327976226807
3, 1, 0.6009469032287598
3, 1, 0.45741701126098633
3, 1, 0.5497870445251465
3, 0, 0.42679786682128906
3, 1, 0.6344630718231201
3, 0, 0.5671069622039795
3, 0, 0.48736095428466797
3, 0, 0.5976710319519043
3, 0, 0.5794429779052734
3, 0, 0.6186890602111816
3, 1, 0.3494858741760254
3, 0, 0.4331789016723633
3, 0, 0.7934269905090332
3, 0, 0.9712390899658203
3, 1, 0.7274370193481445
3, 0, 0.4140310287475586
3, 0, 0.5240390300750732
3, 0, 0.8351519107818604
3, 0, 1.0432298183441162
3, 0, 0.4892439842224121
3, 0, 0.518913984298706
3, 0, 0.549983024597168
3, 0, 0.6715559959411621
3, 0, 0.636821985244751
3, 1, 0.5923349857330322
3, 2, 0.6106879711151123
3, 0, 0.7191910743713379
3, 0, 0.5422120094299316
3, 0, 0.5529539585113525
3, 1, 0.5370900630950928
3, 0, 0.4734940528869629
3, 0, 0.6145682334899902
3, 1, 0.4722270965576172
3, 0, 0.5608170032501221
3, 0, 0.598599910736084
3, 0, 0.8269109725952148
3, 0, 0.5291450023651123
3, 0, 0.6005001068115234
3, 1, 0.6864109039306641
3, 0, 0.42017102241516113
3, 0, 0.6762268543243408
3, 1, 0.431088924407959
3, 0, 0.5021758079528809
3, 0, 0.6114380359649658
3, 0, 0.825019121170044
3, 0, 0.7751848697662354
3, 1, 0.8260519504547119
3, 0, 0.5046501159667969
3, 0, 0.6245200634002686
3, 0, 0.5331571102142334
3, 0, 0.4766418933868408
3, 0, 0.5675950050354004
3, 0, 0.4425621032714844
3, 1, 0.4461648464202881
3, 1, 0.7303080558776855
3, 1, 0.5122220516204834
3, 0, 0.5504629611968994
3, 0, 0.9438328742980957
3, 0, 0.5976049900054932
3, 0, 0.5935800075531006
3, 0, 0.6647639274597168
3, 1, 0.588831901550293
3, 1, 0.3676769733428955
3, 0, 0.5038847923278809
3, 0, 0.523392915725708
3, 0, 0.4481809139251709
3, 0, 0.46643590927124023
3, 0, 0.6296000480651855
3, 0, 0.572808027267456
3, 1, 0.45998406410217285
3, 0, 0.45836901664733887
3, 0, 0.5945000648498535
3, 3, 0.5410289764404297
3, 0, 0.603410005569458
3, 1, 0.8159911632537842
3, 1, 0.4604649543762207
3, 0, 0.41744399070739746
3, 1, 0.5290889739990234
3, 0, 0.4322199821472168
3, 1, 0.6027169227600098
3, 0, 0.5513279438018799
